2020-09-01 at 00:01:23 | SUCCESS | 消息内容:{'end_time': '1598861073', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598861038', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:55条
2020-09-01 at 17:39:24 | SUCCESS | 消息内容:{'start_time': '1598953025', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1598953025'}  消息处理总量:1条
2020-09-01 at 17:39:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598953206', 'start_time': '1598953204'}  消息处理总量:4条
2020-09-01 at 17:39:58 | SUCCESS | 消息内容:{'start_time': '1598953222', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1598953222'}  消息处理总量:1条
2020-09-01 at 17:40:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598953238', 'start_time': '1598953235'}  消息处理总量:4条
2020-09-01 at 17:40:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598953225', 'start_time': '1598953158'}  消息处理总量:45条
2020-09-01 at 17:40:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1598953275', 'start_time': '1598953275'}  消息处理总量:1条
2020-09-01 at 17:41:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598953247', 'start_time': '1598953231'}  消息处理总量:4条
2020-09-01 at 17:41:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598953285', 'start_time': '1598953285'}  消息处理总量:1条
2020-09-01 at 17:41:04 | SUCCESS | 消息内容:{'start_time': '1598953244', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598953251'}  消息处理总量:4条
2020-09-01 at 17:41:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_chanye', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598953302', 'start_time': '1598953302'}  消息处理总量:1条
2020-09-01 at 17:41:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598953306', 'start_time': '1598953305'}  消息处理总量:4条
2020-09-01 at 17:41:28 | SUCCESS | 消息内容:{'end_time': '1598953172', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'start_time': '1598953172'}  消息处理总量:1条
2020-09-01 at 17:41:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_gucheng_gundong', 'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1598953333', 'start_time': '1598953333'}  消息处理总量:1条
2020-09-01 at 17:42:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598953362', 'start_time': '1598953362'}  消息处理总量:1条
2020-09-01 at 17:42:33 | SUCCESS | 消息内容:{'end_time': '1598953363', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1598953363'}  消息处理总量:1条
2020-09-01 at 17:42:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1598953356', 'start_time': '1598953356'}  消息处理总量:1条
2020-09-01 at 17:42:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598953377', 'start_time': '1598953360'}  消息处理总量:5条
2020-09-01 at 17:42:58 | SUCCESS | 消息内容:{'end_time': '1598953402', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_stock_all', 'start_time': '1598953402'}  消息处理总量:1条
2020-09-01 at 17:43:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1598953395', 'start_time': '1598953395'}  消息处理总量:1条
2020-09-01 at 17:43:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598953414', 'start_time': '1598953413'}  消息处理总量:2条
2020-09-01 at 17:43:43 | SUCCESS | 消息内容:{'start_time': '1598953374', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1598953374'}  消息处理总量:1条
2020-09-01 at 17:44:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1598953484', 'start_time': '1598953484'}  消息处理总量:1条
2020-09-01 at 17:44:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598953489', 'start_time': '1598953483'}  消息处理总量:4条
2020-09-01 at 17:45:07 | SUCCESS | 消息内容:{'end_time': '1598953525', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598953519'}  消息处理总量:4条
2020-09-01 at 17:45:17 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1598953562', 'start_time': '1598953562'}  消息处理总量:1条
2020-09-01 at 17:45:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598953540', 'start_time': '1598953534'}  消息处理总量:9条
2020-09-01 at 17:45:43 | SUCCESS | 消息内容:{'end_time': '1598953568', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598953565'}  消息处理总量:0条
2020-09-01 at 17:45:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_qpwlkj_raw', 'spider_name': 'hangye_qpwlkj_news', 'end_time': '1598953595', 'start_time': '1598953595'}  消息处理总量:1条
2020-09-01 at 17:46:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598953599', 'start_time': '1598953597'}  消息处理总量:6条
2020-09-01 at 17:46:39 | SUCCESS | 消息内容:{'start_time': '1598953615', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1598953626'}  消息处理总量:0条
2020-09-01 at 17:46:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598953601', 'start_time': '1598953595'}  消息处理总量:8条
2020-09-01 at 17:46:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1598953629', 'start_time': '1598953629'}  消息处理总量:1条
2020-09-01 at 17:47:05 | SUCCESS | 消息内容:{'start_time': '1598953648', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'end_time': '1598953648'}  消息处理总量:1条
2020-09-01 at 17:47:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598953663', 'start_time': '1598953663'}  消息处理总量:1条
2020-09-01 at 17:47:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1598953579', 'start_time': '1598953579'}  消息处理总量:1条
2020-09-01 at 17:47:33 | SUCCESS | 消息内容:{'start_time': '1598953676', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zq', 'end_time': '1598953676'}  消息处理总量:1条
2020-09-01 at 17:47:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598953663', 'start_time': '1598953648'}  消息处理总量:4条
2020-09-01 at 17:48:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598953697', 'start_time': '1598953695'}  消息处理总量:2条
2020-09-01 at 17:48:24 | SUCCESS | 消息内容:{'start_time': '1598953698', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598953711'}  消息处理总量:21条
2020-09-01 at 17:48:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598953719', 'start_time': '1598953715'}  消息处理总量:7条
2020-09-01 at 17:48:33 | SUCCESS | 消息内容:{'start_time': '1598953725', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1598953728'}  消息处理总量:5条
2020-09-01 at 17:48:59 | SUCCESS | 消息内容:{'start_time': '1598953732', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598953738'}  消息处理总量:5条
2020-09-01 at 17:49:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_wh', 'end_time': '1598953722', 'start_time': '1598953722'}  消息处理总量:1条
2020-09-01 at 17:49:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598953692', 'start_time': '1598953649'}  消息处理总量:72条
2020-09-01 at 17:49:55 | SUCCESS | 消息内容:{'start_time': '1598953819', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_auto_all', 'end_time': '1598953819'}  消息处理总量:1条
2020-09-01 at 17:50:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598953828', 'start_time': '1598953807'}  消息处理总量:3条
2020-09-01 at 17:50:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1598953858', 'start_time': '1598953854'}  消息处理总量:3条
2020-09-01 at 17:50:59 | SUCCESS | 消息内容:{'start_time': '1598953885', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1598953885'}  消息处理总量:3条
2020-09-01 at 17:51:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt', 'end_time': '1598953827', 'start_time': '1598953824'}  消息处理总量:4条
2020-09-01 at 17:51:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye', 'end_time': '1598953838', 'start_time': '1598953833'}  消息处理总量:2条
2020-09-01 at 17:51:25 | SUCCESS | 消息内容:{'start_time': '1598953810', 'collection_name': 'sy_news_finance_winshang_raw', 'spider_name': 'caijing_winshang_yaowen_all', 'end_time': '1598953810'}  消息处理总量:1条
2020-09-01 at 17:51:48 | SUCCESS | 消息内容:{'spider_name': 'hangye_semiinsights_news', 'collection_name': 'sy_news_hangye_semiinsights_raw', 'end_time': '1598953954', 'start_time': '1598953954'}  消息处理总量:1条
2020-09-01 at 17:51:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinatimes_raw', 'spider_name': 'caijing_chinatimes_all', 'end_time': '1598953848', 'start_time': '1598953846'}  消息处理总量:1条
2020-09-01 at 17:52:11 | SUCCESS | 消息内容:{'end_time': '1598953934', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598953917'}  消息处理总量:11条
2020-09-01 at 17:52:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1598953982', 'start_time': '1598953976'}  消息处理总量:3条
2020-09-01 at 17:52:54 | SUCCESS | 消息内容:{'end_time': '1598953974', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598953926'}  消息处理总量:2条
2020-09-01 at 17:52:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598953975', 'start_time': '1598953973'}  消息处理总量:4条
2020-09-01 at 17:53:10 | SUCCESS | 消息内容:{'spider_name': 'hangye_cena_news', 'collection_name': 'sy_news_hangye_cena_raw', 'end_time': '1598954032', 'start_time': '1598954032'}  消息处理总量:1条
2020-09-01 at 17:53:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598954013', 'start_time': '1598954009'}  消息处理总量:8条
2020-09-01 at 17:53:28 | SUCCESS | 消息内容:{'start_time': '1598954012', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1598954018'}  消息处理总量:2条
2020-09-01 at 17:54:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_pharmnet_hyyw', 'collection_name': 'sy_news_finance_pharmnet_raw', 'end_time': '1598954053', 'start_time': '1598954007'}  消息处理总量:10条
2020-09-01 at 17:54:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598954052', 'start_time': '1598954000'}  消息处理总量:18条
2020-09-01 at 17:54:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598954110', 'start_time': '1598954105'}  消息处理总量:0条
2020-09-01 at 17:54:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1598954086', 'start_time': '1598954085'}  消息处理总量:2条
2020-09-01 at 17:54:58 | SUCCESS | 消息内容:{'start_time': '1598954085', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598954091'}  消息处理总量:13条
2020-09-01 at 17:55:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598954095', 'start_time': '1598954083'}  消息处理总量:18条
2020-09-01 at 17:55:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu', 'end_time': '1598954157', 'start_time': '1598954157'}  消息处理总量:2条
2020-09-01 at 17:56:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cankaoxiaoxi_raw', 'spider_name': 'caijing_cankaoxiaoxi_caijing', 'end_time': '1598954117', 'start_time': '1598954117'}  消息处理总量:1条
2020-09-01 at 17:56:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjx_raw', 'spider_name': 'caijing_bjx_yaowen', 'end_time': '1598954214', 'start_time': '1598954213'}  消息处理总量:2条
2020-09-01 at 17:56:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598954203', 'start_time': '1598954186'}  消息处理总量:30条
2020-09-01 at 17:56:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598954146', 'start_time': '1598954145'}  消息处理总量:6条
2020-09-01 at 17:57:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598954228', 'start_time': '1598954226'}  消息处理总量:2条
2020-09-01 at 17:57:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1598954267', 'start_time': '1598954264'}  消息处理总量:10条
2020-09-01 at 17:57:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1598954125', 'start_time': '1598954125'}  消息处理总量:1条
2020-09-01 at 17:57:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598954273', 'start_time': '1598954264'}  消息处理总量:12条
2020-09-01 at 17:57:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598954286', 'start_time': '1598954284'}  消息处理总量:3条
2020-09-01 at 17:58:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1598954333', 'start_time': '1598954333'}  消息处理总量:0条
2020-09-01 at 17:58:19 | SUCCESS | 消息内容:{'start_time': '1598954139', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598954194'}  消息处理总量:91条
2020-09-01 at 17:58:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598954330', 'start_time': '1598954313'}  消息处理总量:27条
2020-09-01 at 17:59:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1598954364', 'start_time': '1598954363'}  消息处理总量:2条
2020-09-01 at 17:59:15 | SUCCESS | 消息内容:{'start_time': '1598954375', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1598954377'}  消息处理总量:2条
2020-09-01 at 17:59:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598954371', 'start_time': '1598954370'}  消息处理总量:2条
2020-09-01 at 18:00:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_zsscdt', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598954433', 'start_time': '1598954433'}  消息处理总量:1条
