2020-08-28 at 00:01:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598544124', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598544122'}  消息处理总量:3条
2020-08-28 at 17:22:08 | SUCCESS | 消息内容:{'end_time': '1598606521', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598606483'}  消息处理总量:23条
2020-08-28 at 17:22:11 | SUCCESS | 消息内容:{'start_time': '1598606525', 'end_time': '1598606525', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:0条
2020-08-28 at 17:22:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598606498', 'start_time': '1598606484', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:20条
2020-08-28 at 17:22:52 | SUCCESS | 消息内容:{'end_time': '1598606588', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598606564'}  消息处理总量:6条
2020-08-28 at 17:23:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598606600', 'start_time': '1598606598', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-08-28 at 17:23:19 | SUCCESS | 消息内容:{'end_time': '1598606602', 'collection_name': 'sy_news_mca_raw', 'spider_name': 'news_mca_tzgg', 'start_time': '1598606602'}  消息处理总量:2条
2020-08-28 at 17:23:23 | SUCCESS | 消息内容:{'start_time': '1598606623', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1598606623'}  消息处理总量:3条
2020-08-28 at 17:23:30 | SUCCESS | 消息内容:{'start_time': '1598606635', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598606636', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:2条
2020-08-28 at 17:23:32 | SUCCESS | 消息内容:{'start_time': '1598606553', 'collection_name': 'sy_news_finance_winshang_raw', 'spider_name': 'caijing_winshang_yaowen_all', 'end_time': '1598606553'}  消息处理总量:1条
2020-08-28 at 17:23:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598606647', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598606645'}  消息处理总量:0条
2020-08-28 at 17:23:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598606631', 'start_time': '1598606611', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:30条
2020-08-28 at 17:24:25 | SUCCESS | 消息内容:{'start_time': '1598606681', 'end_time': '1598606682', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-08-28 at 17:24:33 | SUCCESS | 消息内容:{'start_time': '1598606663', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598606673'}  消息处理总量:8条
2020-08-28 at 17:25:00 | SUCCESS | 消息内容:{'start_time': '1598606723', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1598606723'}  消息处理总量:1条
2020-08-28 at 17:25:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598606683', 'start_time': '1598606677', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:8条
2020-08-28 at 17:25:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598606703', 'start_time': '1598606703', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:0条
2020-08-28 at 17:25:15 | SUCCESS | 消息内容:{'end_time': '1598606734', 'collection_name': 'sy_news_finance_ccmn_raw', 'spider_name': 'caijing_ccmn_yaowen', 'start_time': '1598606723'}  消息处理总量:6条
2020-08-28 at 17:25:21 | SUCCESS | 消息内容:{'end_time': '1598606742', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1598606742'}  消息处理总量:1条
2020-08-28 at 17:25:49 | SUCCESS | 消息内容:{'start_time': '1598606727', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598606745'}  消息处理总量:24条
2020-08-28 at 17:26:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598606777', 'start_time': '1598606773', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:7条
2020-08-28 at 17:26:07 | SUCCESS | 消息内容:{'start_time': '1598606773', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1598606773'}  消息处理总量:1条
2020-08-28 at 17:26:16 | SUCCESS | 消息内容:{'end_time': '1598606747', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598606731'}  消息处理总量:3条
2020-08-28 at 17:26:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598606807', 'start_time': '1598606807', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:1条
2020-08-28 at 17:26:30 | SUCCESS | 消息内容:{'start_time': '1598606816', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'end_time': '1598606816'}  消息处理总量:1条
2020-08-28 at 17:26:43 | SUCCESS | 消息内容:{'start_time': '1598606825', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1598606826', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:3条
2020-08-28 at 17:26:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598606815', 'start_time': '1598606814', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-08-28 at 17:26:59 | SUCCESS | 消息内容:{'end_time': '1598606862', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1598606862'}  消息处理总量:1条
2020-08-28 at 17:27:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598606858', 'start_time': '1598606855', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-08-28 at 17:27:22 | SUCCESS | 消息内容:{'start_time': '1598606823', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1598606824'}  消息处理总量:2条
2020-08-28 at 17:27:43 | SUCCESS | 消息内容:{'start_time': '1598606805', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598606846', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:44条
2020-08-28 at 17:27:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598606880', 'start_time': '1598606877', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:5条
2020-08-28 at 17:27:45 | SUCCESS | 消息内容:{'end_time': '1598606875', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598606874'}  消息处理总量:3条
2020-08-28 at 17:27:53 | SUCCESS | 消息内容:{'start_time': '1598606883', 'end_time': '1598606886', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun'}  消息处理总量:5条
2020-08-28 at 17:28:20 | SUCCESS | 消息内容:{'start_time': '1598606913', 'end_time': '1598606913', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all'}  消息处理总量:1条
2020-08-28 at 17:28:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1598606913', 'start_time': '1598606913', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-08-28 at 17:28:35 | SUCCESS | 消息内容:{'start_time': '1598606936', 'end_time': '1598606936', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-28 at 17:28:50 | SUCCESS | 消息内容:{'end_time': '1598606882', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1598606876'}  消息处理总量:7条
2020-08-28 at 17:28:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598606953', 'start_time': '1598606953', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-28 at 17:29:19 | SUCCESS | 消息内容:{'start_time': '1598606985', 'end_time': '1598606985', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:1条
2020-08-28 at 17:29:21 | SUCCESS | 消息内容:{'end_time': '1598606990', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guonei', 'start_time': '1598606983'}  消息处理总量:14条
2020-08-28 at 17:29:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598606979', 'start_time': '1598606949', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-28 at 17:30:37 | SUCCESS | 消息内容:{'end_time': '1598607056', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598607056'}  消息处理总量:1条
2020-08-28 at 17:30:46 | SUCCESS | 消息内容:{'start_time': '1598607058', 'end_time': '1598607058', 'collection_name': 'sy_news_finance_cnlist_raw', 'spider_name': 'caijing_cnlist_cjxw'}  消息处理总量:1条
2020-08-28 at 17:30:54 | SUCCESS | 消息内容:{'end_time': '1598607059', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1598607057'}  消息处理总量:3条
2020-08-28 at 17:31:23 | SUCCESS | 消息内容:{'start_time': '1598607055', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598607061', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:6条
2020-08-28 at 17:31:23 | SUCCESS | 消息内容:{'start_time': '1598607089', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607091'}  消息处理总量:5条
2020-08-28 at 17:31:34 | SUCCESS | 消息内容:{'end_time': '1598607114', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598607113'}  消息处理总量:3条
2020-08-28 at 17:31:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607043', 'start_time': '1598607032', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:16条
2020-08-28 at 17:31:50 | SUCCESS | 消息内容:{'start_time': '1598607135', 'end_time': '1598607137', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 17:31:52 | SUCCESS | 消息内容:{'start_time': '1598607123', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'end_time': '1598607123'}  消息处理总量:1条
2020-08-28 at 17:32:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1598607165', 'start_time': '1598607163', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:4条
2020-08-28 at 17:32:16 | SUCCESS | 消息内容:{'start_time': '1598607058', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607058'}  消息处理总量:1条
2020-08-28 at 17:32:30 | SUCCESS | 消息内容:{'start_time': '1598607165', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607169', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-08-28 at 17:32:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cqnews_raw', 'end_time': '1598607108', 'start_time': '1598607015', 'spider_name': 'caijing_cqnews_finance_all'}  消息处理总量:2条
2020-08-28 at 17:32:46 | SUCCESS | 消息内容:{'start_time': '1598607164', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598607164', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-28 at 17:32:46 | SUCCESS | 消息内容:{'start_time': '1598607125', 'spider_name': 'caijing_wabei_chanye', 'collection_name': 'sy_news_finance_wabei_raw', 'end_time': '1598607131'}  消息处理总量:2条
2020-08-28 at 17:33:23 | SUCCESS | 消息内容:{'start_time': '1598607246', 'end_time': '1598607246', 'collection_name': 'sy_news_hangye_brick_tile_raw', 'spider_name': 'hangye_brick_title_news'}  消息处理总量:1条
2020-08-28 at 17:33:36 | SUCCESS | 消息内容:{'end_time': '1598607245', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1598607244'}  消息处理总量:3条
2020-08-28 at 17:33:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607218', 'start_time': '1598607214', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:7条
2020-08-28 at 17:33:57 | SUCCESS | 消息内容:{'start_time': '1598607003', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598607003'}  消息处理总量:1条
2020-08-28 at 17:34:13 | SUCCESS | 消息内容:{'start_time': '1598607221', 'end_time': '1598607237', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:23条
2020-08-28 at 17:34:27 | SUCCESS | 消息内容:{'end_time': '1598607274', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598607264'}  消息处理总量:17条
2020-08-28 at 17:34:34 | SUCCESS | 消息内容:{'end_time': '1598607296', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598607296'}  消息处理总量:2条
2020-08-28 at 17:35:12 | SUCCESS | 消息内容:{'end_time': '1598607328', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598607302'}  消息处理总量:3条
2020-08-28 at 17:35:13 | SUCCESS | 消息内容:{'end_time': '1598607333', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598607332'}  消息处理总量:3条
2020-08-28 at 17:35:19 | SUCCESS | 消息内容:{'start_time': '1598607306', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598607307', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-08-28 at 17:35:37 | SUCCESS | 消息内容:{'start_time': '1598607345', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1598607349'}  消息处理总量:4条
2020-08-28 at 17:35:43 | SUCCESS | 消息内容:{'end_time': '1598607313', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598607313'}  消息处理总量:1条
2020-08-28 at 17:35:45 | SUCCESS | 消息内容:{'end_time': '1598607209', 'spider_name': 'caijing_cyzone_all', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1598607209'}  消息处理总量:1条
2020-08-28 at 17:35:55 | SUCCESS | 消息内容:{'start_time': '1598607364', 'end_time': '1598607365', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:3条
2020-08-28 at 17:36:09 | SUCCESS | 消息内容:{'start_time': '1598607365', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'end_time': '1598607365', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-08-28 at 17:36:35 | SUCCESS | 消息内容:{'start_time': '1598607418', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'end_time': '1598607418'}  消息处理总量:1条
2020-08-28 at 17:36:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607273', 'start_time': '1598607218', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:89条
2020-08-28 at 17:36:42 | SUCCESS | 消息内容:{'start_time': '1598607424', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598607424', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-08-28 at 17:37:05 | SUCCESS | 消息内容:{'end_time': '1598607429', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598607407'}  消息处理总量:9条
2020-08-28 at 17:37:35 | SUCCESS | 消息内容:{'start_time': '1598607473', 'end_time': '1598607475', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:3条
2020-08-28 at 17:37:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598607433', 'start_time': '1598607427', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:3条
2020-08-28 at 17:37:48 | SUCCESS | 消息内容:{'start_time': '1598607487', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1598607493'}  消息处理总量:2条
2020-08-28 at 17:38:08 | SUCCESS | 消息内容:{'start_time': '1598607512', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598607512', 'spider_name': 'caijing_qq_Agu'}  消息处理总量:1条
2020-08-28 at 17:39:12 | SUCCESS | 消息内容:{'end_time': '1598607563', 'collection_name': 'sy_news_finance_cria_raw', 'spider_name': 'caijing_cria_qyxw', 'start_time': '1598607563'}  消息处理总量:1条
2020-08-28 at 17:39:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598607546', 'start_time': '1598607543', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:5条
2020-08-28 at 17:39:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598607582', 'start_time': '1598607582', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-08-28 at 17:39:27 | SUCCESS | 消息内容:{'start_time': '1598607578', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598607580'}  消息处理总量:5条
2020-08-28 at 17:39:34 | SUCCESS | 消息内容:{'end_time': '1598607595', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598607595'}  消息处理总量:2条
