2020-06-30 at 09:15:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592819228', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592819224'}  消息处理总量:6条
2020-06-30 at 19:36:53 | SUCCESS | 消息内容:{'start_time': '1592899160', 'spider_name': 'caijing_pedaily_gundong', 'end_time': '1592899166', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:9条
2020-06-30 at 19:37:12 | SUCCESS | 消息内容:{'end_time': '1592899188', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1592899187', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-06-30 at 19:37:29 | SUCCESS | 消息内容:{'end_time': '1592899205', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1592899204', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-06-30 at 19:37:47 | SUCCESS | 消息内容:{'end_time': '1592899218', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592899217', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-06-30 at 19:37:56 | SUCCESS | 消息内容:{'start_time': '1592899202', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1592899202', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-06-30 at 19:38:15 | SUCCESS | 消息内容:{'end_time': '1592899238', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1592899233', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-06-30 at 19:38:43 | SUCCESS | 消息内容:{'end_time': '1592899246', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1592899242', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:3条
2020-06-30 at 19:40:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592899161', 'start_time': '1592899137'}  消息处理总量:37条
2020-06-30 at 19:40:25 | SUCCESS | 消息内容:{'start_time': '1592899232', 'spider_name': 'caijing_591hx_scjh', 'end_time': '1592899269', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:12条
2020-06-30 at 19:40:25 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_led', 'collection_name': 'sy_news_hangye_ofweek_raw', 'end_time': '1592899304', 'start_time': '1592899304'}  消息处理总量:1条
2020-06-30 at 19:40:34 | SUCCESS | 消息内容:{'start_time': '1592899372', 'spider_name': 'caijing_stcn_gs', 'end_time': '1592899372', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:1条
2020-06-30 at 19:40:43 | SUCCESS | 消息内容:{'end_time': '1592899396', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1592899396', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-06-30 at 19:40:45 | SUCCESS | 消息内容:{'start_time': '1592899435', 'spider_name': 'hangye_bjx_yaowen', 'end_time': '1592899435', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:1条
2020-06-30 at 19:40:55 | SUCCESS | 消息内容:{'end_time': '1592899435', 'spider_name': 'hangye_hbzhan_news', 'start_time': '1592899435', 'collection_name': 'sy_news_hangye_hbzhan_raw'}  消息处理总量:1条
2020-06-30 at 19:41:05 | SUCCESS | 消息内容:{'start_time': '1592899428', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1592899428', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-06-30 at 19:41:22 | SUCCESS | 消息内容:{'start_time': '1592899397', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1592899397', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-06-30 at 19:41:32 | SUCCESS | 消息内容:{'end_time': '1592899435', 'spider_name': 'caijing_163_gegu', 'start_time': '1592899435', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-06-30 at 19:41:41 | SUCCESS | 消息内容:{'start_time': '1592899423', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1592899423', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-06-30 at 19:41:59 | SUCCESS | 消息内容:{'start_time': '1592899474', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1592899475', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-06-30 at 19:42:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1592899375', 'start_time': '1592899362'}  消息处理总量:14条
2020-06-30 at 19:43:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592899507', 'start_time': '1592899499'}  消息处理总量:7条
2020-06-30 at 19:43:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'end_time': '1592899515', 'start_time': '1592899515'}  消息处理总量:2条
2020-06-30 at 19:44:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592899526', 'start_time': '1592899524'}  消息处理总量:4条
2020-06-30 at 19:44:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1592899552', 'start_time': '1592899552'}  消息处理总量:1条
2020-06-30 at 19:44:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1592899616', 'end_time': '1592899616'}  消息处理总量:1条
2020-06-30 at 19:44:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_cfi_chanjing', 'collection_name': 'sy_news_finance_cfi_raw', 'end_time': '1592899635', 'start_time': '1592899635'}  消息处理总量:1条
2020-06-30 at 19:45:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1592899638', 'start_time': '1592899632'}  消息处理总量:3条
2020-06-30 at 19:45:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1592899673', 'end_time': '1592899674'}  消息处理总量:2条
2020-06-30 at 19:45:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw', 'start_time': '1592899647', 'end_time': '1592899647'}  消息处理总量:1条
2020-06-30 at 19:45:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592899724', 'end_time': '1592899725'}  消息处理总量:2条
2020-06-30 at 19:45:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1592899705', 'start_time': '1592899705'}  消息处理总量:1条
2020-06-30 at 19:46:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1592899703', 'end_time': '1592899714'}  消息处理总量:2条
2020-06-30 at 19:46:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1592899732', 'end_time': '1592899734'}  消息处理总量:2条
2020-06-30 at 19:46:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1592899736', 'start_time': '1592899736'}  消息处理总量:2条
2020-06-30 at 19:46:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1592899743', 'start_time': '1592899743'}  消息处理总量:2条
2020-06-30 at 19:47:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1592899734', 'start_time': '1592899733'}  消息处理总量:2条
2020-06-30 at 19:49:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592899773', 'start_time': '1592899758'}  消息处理总量:20条
2020-06-30 at 19:50:13 | SUCCESS | 消息内容:{'spider_name': 'news_most_tztg', 'collection_name': 'sy_news_most_raw', 'end_time': '1592899721', 'start_time': '1592899713'}  消息处理总量:2条
2020-06-30 at 19:50:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1592899804', 'start_time': '1592899804'}  消息处理总量:1条
2020-06-30 at 19:51:42 | SUCCESS | 消息内容:{'end_time': '1592899494', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1592899447', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:72条
2020-06-30 at 19:52:09 | SUCCESS | 消息内容:{'start_time': '1592899824', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592899825', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-06-30 at 19:52:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592899808', 'end_time': '1592899818'}  消息处理总量:17条
2020-06-30 at 19:52:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1592899853', 'start_time': '1592899853'}  消息处理总量:1条
2020-06-30 at 19:52:58 | SUCCESS | 消息内容:{'end_time': '1592899838', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592899834', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-06-30 at 19:53:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592899911', 'start_time': '1592899911'}  消息处理总量:1条
2020-06-30 at 19:53:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1592899974', 'start_time': '1592899974'}  消息处理总量:1条
2020-06-30 at 19:53:18 | SUCCESS | 消息内容:{'start_time': '1592899883', 'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1592899886', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-06-30 at 19:53:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_sohu_xsb', 'collection_name': 'sy_news_finance_sohu_raw', 'start_time': '1592899974', 'end_time': '1592899974'}  消息处理总量:2条
2020-06-30 at 19:53:35 | SUCCESS | 消息内容:{'end_time': '1592900013', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1592900004', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-06-30 at 19:53:45 | SUCCESS | 消息内容:{'end_time': '1592900053', 'spider_name': 'caijing_china_hg', 'start_time': '1592900053', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-06-30 at 19:53:54 | SUCCESS | 消息内容:{'start_time': '1592900043', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1592900043', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-06-30 at 19:54:03 | SUCCESS | 消息内容:{'end_time': '1592900053', 'spider_name': 'news_mee_gg', 'start_time': '1592900053', 'collection_name': 'sy_news_mee_raw'}  消息处理总量:1条
2020-06-30 at 19:54:05 | SUCCESS | 消息内容:{'start_time': '1592900086', 'spider_name': 'caijing_mycaijing_caijing', 'end_time': '1592900086', 'collection_name': 'sy_news_finance_mycaijing_raw'}  消息处理总量:1条
2020-06-30 at 19:54:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1592900042', 'end_time': '1592900044'}  消息处理总量:5条
2020-06-30 at 19:54:15 | SUCCESS | 消息内容:{'end_time': '1592900095', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1592900095', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-06-30 at 19:54:25 | SUCCESS | 消息内容:{'start_time': '1592900063', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1592900063', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-06-30 at 19:54:34 | SUCCESS | 消息内容:{'start_time': '1592900125', 'spider_name': 'caijing_163_gupiao', 'end_time': '1592900125', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-06-30 at 19:55:01 | SUCCESS | 消息内容:{'end_time': '1592900121', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1592900119', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-06-30 at 19:55:11 | SUCCESS | 消息内容:{'end_time': '1592900152', 'spider_name': 'hangye_autohome_news', 'start_time': '1592900152', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-06-30 at 19:55:21 | SUCCESS | 消息内容:{'end_time': '1592900145', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592900145', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-06-30 at 19:55:30 | SUCCESS | 消息内容:{'start_time': '1592900182', 'spider_name': 'hangye_smm_news', 'end_time': '1592900182', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-06-30 at 19:57:45 | SUCCESS | 消息内容:{'end_time': '1592900172', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1592900162', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:17条
2020-06-30 at 19:58:09 | SUCCESS | 消息内容:{'end_time': '1592900215', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1592900214', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-06-30 at 19:58:19 | SUCCESS | 消息内容:{'start_time': '1592900234', 'spider_name': 'hangye_bmlink_marketnews', 'end_time': '1592900234', 'collection_name': 'sy_news_hangye_bmlink_raw'}  消息处理总量:1条
2020-06-30 at 19:59:07 | SUCCESS | 消息内容:{'end_time': '1592900225', 'spider_name': 'caijing_sina_guonei', 'start_time': '1592900222', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-06-30 at 19:59:18 | SUCCESS | 消息内容:{'end_time': '1592900234', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1592900234', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-06-30 at 19:59:36 | SUCCESS | 消息内容:{'start_time': '1592900264', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1592900265', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-06-30 at 19:59:54 | SUCCESS | 消息内容:{'end_time': '1592900243', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1592900242', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-06-30 at 20:00:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592900097', 'start_time': '1592900067'}  消息处理总量:44条
2020-06-30 at 20:00:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1592900293', 'end_time': '1592900293'}  消息处理总量:1条
2020-06-30 at 20:00:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_jiemian_jt', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1592900322', 'end_time': '1592900322'}  消息处理总量:1条
2020-06-30 at 20:00:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1592900345', 'start_time': '1592900345'}  消息处理总量:2条
2020-06-30 at 20:00:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592900345', 'end_time': '1592900345'}  消息处理总量:1条
2020-06-30 at 20:01:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1592900324', 'end_time': '1592900332'}  消息处理总量:4条
2020-06-30 at 20:01:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592900382', 'end_time': '1592900382'}  消息处理总量:1条
2020-06-30 at 20:01:37 | SUCCESS | 消息内容:{'end_time': '1592900299', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1592900292', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:13条
2020-06-30 at 20:01:56 | SUCCESS | 消息内容:{'end_time': '1592900429', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1592900428', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-06-30 at 20:02:01 | SUCCESS | 消息内容:{'end_time': '1592900424', 'start_time': '1592900414', 'spider_name': 'news_mct_tz', 'collection_name': 'sy_news_mct_raw'}  消息处理总量:3条
2020-06-30 at 20:02:30 | SUCCESS | 消息内容:{'end_time': '1592900445', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1592900444', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-06-30 at 20:02:40 | SUCCESS | 消息内容:{'end_time': '1592900472', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1592900472', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-06-30 at 20:03:13 | SUCCESS | 消息内容:{'start_time': '1592900462', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1592900476', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:4条
2020-06-30 at 20:03:23 | SUCCESS | 消息内容:{'end_time': '1592900481', 'spider_name': 'news_mnr_tzgg', 'start_time': '1592900481', 'collection_name': 'sy_news_mnr_raw'}  消息处理总量:1条
2020-06-30 at 20:04:29 | SUCCESS | 消息内容:{'start_time': '1592900514', 'spider_name': 'caijing_bjnews_finance', 'end_time': '1592900518', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:8条
2020-06-30 at 20:04:38 | SUCCESS | 消息内容:{'start_time': '1592900532', 'spider_name': 'caijing_sina_guonei', 'end_time': '1592900532', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-06-30 at 20:05:12 | SUCCESS | 消息内容:{'start_time': '1592900454', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1592900456', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
