2020-06-09 at 05:09:27 | SUCCESS | 消息内容:{'end_time': '1591650543', 'start_time': '1591650543', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 20:33:41 | SUCCESS | 消息内容:{'start_time': '1592397214', 'end_time': '1592397221', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-06-17 at 20:34:17 | SUCCESS | 消息内容:{'end_time': '1592397256', 'start_time': '1592397248', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:15条
2020-06-17 at 20:35:39 | SUCCESS | 消息内容:{'start_time': '1592397324', 'end_time': '1592397326', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-06-17 at 20:37:47 | SUCCESS | 消息内容:{'end_time': '1592397476', 'start_time': '1592397476', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-17 at 20:38:37 | SUCCESS | 消息内容:{'end_time': '1592397523', 'start_time': '1592397523', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-06-17 at 20:39:35 | SUCCESS | 消息内容:{'end_time': '1592397569', 'start_time': '1592397557', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:15条
2020-06-17 at 20:40:03 | SUCCESS | 消息内容:{'start_time': '1592397567', 'end_time': '1592397570', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-06-17 at 20:41:42 | SUCCESS | 消息内容:{'start_time': '1592397707', 'end_time': '1592397709', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:5条
2020-06-17 at 20:44:25 | SUCCESS | 消息内容:{'end_time': '1592397870', 'start_time': '1592397868', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-06-17 at 20:45:36 | SUCCESS | 消息内容:{'end_time': '1592397945', 'start_time': '1592397945', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-17 at 20:47:52 | SUCCESS | 消息内容:{'end_time': '1592398049', 'start_time': '1592398044', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-06-17 at 20:49:06 | SUCCESS | 消息内容:{'start_time': '1592398146', 'end_time': '1592398146', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:1条
2020-06-17 at 20:50:58 | SUCCESS | 消息内容:{'start_time': '1592398255', 'end_time': '1592398259', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:8条
2020-06-17 at 20:51:36 | SUCCESS | 消息内容:{'start_time': '1592398293', 'end_time': '1592398293', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-06-17 at 20:53:35 | SUCCESS | 消息内容:{'start_time': '1592398393', 'end_time': '1592398393', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-17 at 20:54:16 | SUCCESS | 消息内容:{'end_time': '1592398465', 'start_time': '1592398463', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-06-17 at 20:55:38 | SUCCESS | 消息内容:{'start_time': '1592398542', 'end_time': '1592398545', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:6条
2020-06-17 at 20:59:06 | SUCCESS | 消息内容:{'end_time': '1592398747', 'start_time': '1592398742', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:9条
2020-06-17 at 21:00:27 | SUCCESS | 消息内容:{'start_time': '1592398825', 'end_time': '1592398826', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:4条
2020-06-17 at 21:01:54 | SUCCESS | 消息内容:{'start_time': '1592398924', 'end_time': '1592398924', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-06-17 at 21:03:26 | SUCCESS | 消息内容:{'start_time': '1592399014', 'end_time': '1592399015', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-06-17 at 21:04:31 | SUCCESS | 消息内容:{'end_time': '1592399075', 'start_time': '1592399074', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-06-17 at 21:05:31 | SUCCESS | 消息内容:{'end_time': '1592399136', 'start_time': '1592399136', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-06-17 at 21:06:06 | SUCCESS | 消息内容:{'end_time': '1592399192', 'start_time': '1592399192', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-06-17 at 21:06:16 | SUCCESS | 消息内容:{'start_time': '1592399174', 'end_time': '1592399177', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:5条
2020-06-17 at 21:07:28 | SUCCESS | 消息内容:{'end_time': '1592399255', 'start_time': '1592399222', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:2条
2020-06-17 at 21:09:20 | SUCCESS | 消息内容:{'start_time': '1592399352', 'end_time': '1592399357', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:9条
2020-06-17 at 21:10:23 | SUCCESS | 消息内容:{'end_time': '1592399402', 'start_time': '1592399399', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-06-17 at 21:12:08 | SUCCESS | 消息内容:{'end_time': '1592399535', 'start_time': '1592399532', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:2条
2020-06-17 at 21:13:28 | SUCCESS | 消息内容:{'start_time': '1592399585', 'end_time': '1592399585', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-06-17 at 21:14:50 | SUCCESS | 消息内容:{'end_time': '1592399622', 'start_time': '1592399622', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-17 at 21:16:50 | SUCCESS | 消息内容:{'start_time': '1592399807', 'end_time': '1592399812', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-06-17 at 21:19:09 | SUCCESS | 消息内容:{'start_time': '1592399952', 'end_time': '1592399954', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-17 at 21:20:46 | SUCCESS | 消息内容:{'start_time': '1592400038', 'end_time': '1592400046', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:13条
2020-06-17 at 21:22:28 | SUCCESS | 消息内容:{'end_time': '1592400153', 'start_time': '1592400152', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:2条
2020-06-17 at 21:23:05 | SUCCESS | 消息内容:{'end_time': '1592400191', 'start_time': '1592400191', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-06-17 at 21:24:45 | SUCCESS | 消息内容:{'start_time': '1592400243', 'end_time': '1592400272', 'collection_name': 'sy_news_finance_jschina_raw', 'spider_name': 'caijing_jschina_jryw'}  消息处理总量:15条
2020-06-17 at 21:25:16 | SUCCESS | 消息内容:{'end_time': '1592400323', 'start_time': '1592400323', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-17 at 21:26:47 | SUCCESS | 消息内容:{'start_time': '1592400415', 'end_time': '1592400416', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-06-17 at 21:27:43 | SUCCESS | 消息内容:{'start_time': '1592400462', 'end_time': '1592400462', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:1条
2020-06-17 at 21:28:42 | SUCCESS | 消息内容:{'end_time': '1592400515', 'start_time': '1592400515', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-17 at 21:30:22 | SUCCESS | 消息内容:{'start_time': '1592400584', 'end_time': '1592400584', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:2条
2020-06-17 at 21:32:14 | SUCCESS | 消息内容:{'end_time': '1592400736', 'start_time': '1592400735', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-06-17 at 21:32:57 | SUCCESS | 消息内容:{'end_time': '1592400785', 'start_time': '1592400785', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_hyycy'}  消息处理总量:1条
2020-06-17 at 21:34:56 | SUCCESS | 消息内容:{'start_time': '1592400882', 'end_time': '1592400882', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-06-17 at 21:35:59 | SUCCESS | 消息内容:{'end_time': '1592400957', 'start_time': '1592400955', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:6条
2020-06-17 at 21:36:47 | SUCCESS | 消息内容:{'start_time': '1592401013', 'end_time': '1592401013', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:1条
2020-06-17 at 21:39:01 | SUCCESS | 消息内容:{'end_time': '1592401082', 'start_time': '1592401082', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 21:39:55 | SUCCESS | 消息内容:{'start_time': '1592401193', 'end_time': '1592401195', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-17 at 21:41:24 | SUCCESS | 消息内容:{'end_time': '1592401285', 'start_time': '1592401277', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:12条
2020-06-17 at 21:43:18 | SUCCESS | 消息内容:{'start_time': '1592401208', 'end_time': '1592401211', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-06-17 at 21:45:17 | SUCCESS | 消息内容:{'end_time': '1592401525', 'start_time': '1592401524', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-06-17 at 21:45:54 | SUCCESS | 消息内容:{'start_time': '1592401555', 'end_time': '1592401557', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-06-17 at 21:47:28 | SUCCESS | 消息内容:{'start_time': '1592401655', 'end_time': '1592401656', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-17 at 21:48:47 | SUCCESS | 消息内容:{'end_time': '1592401735', 'start_time': '1592401732', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:6条
2020-06-17 at 21:49:46 | SUCCESS | 消息内容:{'end_time': '1592401813', 'start_time': '1592401813', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-17 at 21:50:24 | SUCCESS | 消息内容:{'start_time': '1592401812', 'end_time': '1592401820', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:13条
2020-06-17 at 21:51:42 | SUCCESS | 消息内容:{'start_time': '1592401884', 'end_time': '1592401884', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-06-17 at 21:52:35 | SUCCESS | 消息内容:{'start_time': '1592401947', 'end_time': '1592401953', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:9条
2020-06-17 at 21:54:09 | SUCCESS | 消息内容:{'end_time': '1592402054', 'start_time': '1592402053', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-06-17 at 21:56:06 | SUCCESS | 消息内容:{'start_time': '1592402174', 'end_time': '1592402174', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-06-17 at 21:57:45 | SUCCESS | 消息内容:{'start_time': '1592402258', 'end_time': '1592402262', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-06-17 at 21:58:56 | SUCCESS | 消息内容:{'start_time': '1592402302', 'end_time': '1592402304', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-06-17 at 22:02:11 | SUCCESS | 消息内容:{'end_time': '1592402462', 'start_time': '1592402403', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:87条
2020-06-17 at 22:03:22 | SUCCESS | 消息内容:{'end_time': '1592402602', 'start_time': '1592402596', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:11条
2020-06-17 at 22:04:56 | SUCCESS | 消息内容:{'end_time': '1592402674', 'start_time': '1592402674', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-17 at 22:05:33 | SUCCESS | 消息内容:{'end_time': '1592402672', 'start_time': '1592402672', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-06-17 at 22:06:45 | SUCCESS | 消息内容:{'end_time': '1592402798', 'start_time': '1592402765', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:13条
2020-06-17 at 22:07:08 | SUCCESS | 消息内容:{'end_time': '1592402828', 'start_time': '1592402827', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-06-17 at 22:09:05 | SUCCESS | 消息内容:{'end_time': '1592402913', 'start_time': '1592402913', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 22:12:24 | SUCCESS | 消息内容:{'end_time': '1592403138', 'start_time': '1592403138', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-17 at 22:13:31 | SUCCESS | 消息内容:{'start_time': '1592403195', 'end_time': '1592403195', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-06-17 at 22:16:22 | SUCCESS | 消息内容:{'end_time': '1592403388', 'start_time': '1592403388', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:1条
2020-06-17 at 22:18:07 | SUCCESS | 消息内容:{'start_time': '1592403483', 'end_time': '1592403487', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:4条
2020-06-17 at 22:18:39 | SUCCESS | 消息内容:{'end_time': '1592403522', 'start_time': '1592403514', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-06-17 at 22:20:16 | SUCCESS | 消息内容:{'end_time': '1592403622', 'start_time': '1592403622', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-06-17 at 22:21:50 | SUCCESS | 消息内容:{'end_time': '1592403734', 'start_time': '1592403733', 'collection_name': 'sy_news_hangye_cena_raw', 'spider_name': 'hangye_cena_news'}  消息处理总量:3条
2020-06-17 at 22:22:37 | SUCCESS | 消息内容:{'start_time': '1592403752', 'end_time': '1592403752', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-06-17 at 22:24:05 | SUCCESS | 消息内容:{'start_time': '1592403834', 'end_time': '1592403841', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:9条
2020-06-17 at 22:25:08 | SUCCESS | 消息内容:{'end_time': '1592403913', 'start_time': '1592403913', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-06-17 at 22:27:06 | SUCCESS | 消息内容:{'end_time': '1592404035', 'start_time': '1592404035', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-06-17 at 22:27:21 | SUCCESS | 消息内容:{'end_time': '1592404042', 'start_time': '1592404042', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-17 at 22:28:48 | SUCCESS | 消息内容:{'end_time': '1592404135', 'start_time': '1592404134', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-17 at 22:30:28 | SUCCESS | 消息内容:{'end_time': '1592404234', 'start_time': '1592404233', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-06-17 at 22:32:02 | SUCCESS | 消息内容:{'start_time': '1592404329', 'end_time': '1592404330', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-06-17 at 22:32:26 | SUCCESS | 消息内容:{'end_time': '1592404314', 'start_time': '1592404314', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
