2020-08-12 at 21:30:33 | SUCCESS | 消息内容:{'start_time': '1597049745', 'end_time': '1597049745', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-08-13 at 07:17:11 | SUCCESS | 消息内容:{'start_time': '1597196594', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597196594'}  消息处理总量:2条
2020-08-13 at 07:17:14 | SUCCESS | 消息内容:{'start_time': '1597196597', 'end_time': '1597196597', 'collection_name': 'sy_news_finance_p5w_raw', 'spider_name': 'caijing_p5w_weyt'}  消息处理总量:1条
2020-08-13 at 07:17:17 | SUCCESS | 消息内容:{'start_time': '1597196503', 'end_time': '1597196503', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:1条
2020-08-13 at 07:17:18 | SUCCESS | 消息内容:{'start_time': '1597196565', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597196567'}  消息处理总量:3条
2020-08-13 at 07:17:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'end_time': '1597196546', 'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1597196542'}  消息处理总量:6条
2020-08-13 at 07:17:21 | SUCCESS | 消息内容:{'start_time': '1597196597', 'end_time': '1597196597', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-08-13 at 07:17:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1597196644', 'end_time': '1597196644'}  消息处理总量:1条
2020-08-13 at 07:17:22 | SUCCESS | 消息内容:{'start_time': '1597196631', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597196631'}  消息处理总量:1条
2020-08-13 at 07:17:24 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_led', 'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1597196709', 'end_time': '1597196709'}  消息处理总量:1条
2020-08-13 at 07:17:26 | SUCCESS | 消息内容:{'start_time': '1597196654', 'end_time': '1597196654', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-08-13 at 07:17:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eccn_zxzx', 'collection_name': 'sy_news_finance_eccn_raw', 'start_time': '1597196699', 'end_time': '1597196699'}  消息处理总量:1条
2020-08-13 at 07:17:30 | SUCCESS | 消息内容:{'start_time': '1597196705', 'end_time': '1597196705', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_stock_all'}  消息处理总量:1条
2020-08-13 at 07:17:31 | SUCCESS | 消息内容:{'start_time': '1597196715', 'end_time': '1597196715', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-13 at 07:17:36 | SUCCESS | 消息内容:{'start_time': '1597196773', 'end_time': '1597196774', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-08-13 at 07:17:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1597196769', 'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1597196766'}  消息处理总量:2条
2020-08-13 at 07:17:41 | SUCCESS | 消息内容:{'start_time': '1597196788', 'end_time': '1597196789', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-08-13 at 07:17:45 | SUCCESS | 消息内容:{'start_time': '1597196788', 'spider_name': 'caijing_chinatimes_all', 'collection_name': 'sy_news_finance_chinatimes_raw', 'end_time': '1597196788'}  消息处理总量:1条
2020-08-13 at 07:17:47 | SUCCESS | 消息内容:{'start_time': '1597196806', 'end_time': '1597196806', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-13 at 07:17:49 | SUCCESS | 消息内容:{'start_time': '1597196853', 'end_time': '1597196857', 'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news'}  消息处理总量:0条
2020-08-13 at 07:17:53 | SUCCESS | 消息内容:{'start_time': '1597196804', 'end_time': '1597196816', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-08-13 at 07:17:57 | SUCCESS | 消息内容:{'start_time': '1597196845', 'end_time': '1597196850', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-08-13 at 07:18:04 | SUCCESS | 消息内容:{'start_time': '1597196743', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597196816'}  消息处理总量:10条
2020-08-13 at 07:18:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597196808', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1597196803'}  消息处理总量:4条
2020-08-13 at 07:18:11 | SUCCESS | 消息内容:{'start_time': '1597196854', 'end_time': '1597196861', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:5条
2020-08-13 at 07:18:12 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'end_time': '1597196923', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1597196923'}  消息处理总量:1条
2020-08-13 at 07:18:13 | SUCCESS | 消息内容:{'start_time': '1597196877', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597196877'}  消息处理总量:1条
2020-08-13 at 07:18:15 | SUCCESS | 消息内容:{'start_time': '1597196904', 'end_time': '1597196904', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-13 at 07:18:24 | SUCCESS | 消息内容:{'start_time': '1597196915', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1597196916'}  消息处理总量:2条
2020-08-13 at 07:18:24 | SUCCESS | 消息内容:{'start_time': '1597196912', 'end_time': '1597196912', 'collection_name': 'sy_news_finance_chinagrain_raw', 'spider_name': 'caijing_chinagrain_hyfx'}  消息处理总量:1条
2020-08-13 at 07:18:32 | SUCCESS | 消息内容:{'start_time': '1597196928', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597196928'}  消息处理总量:1条
2020-08-13 at 07:18:41 | SUCCESS | 消息内容:{'start_time': '1597196963', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597196963'}  消息处理总量:1条
2020-08-13 at 07:18:51 | SUCCESS | 消息内容:{'start_time': '1597196973', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597196973'}  消息处理总量:1条
2020-08-13 at 07:18:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597196909', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1597196903'}  消息处理总量:11条
2020-08-13 at 07:19:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597196994', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597196994'}  消息处理总量:1条
2020-08-13 at 07:19:01 | SUCCESS | 消息内容:{'start_time': '1597196982', 'end_time': '1597196982', 'collection_name': 'sy_news_finance_cheaa_raw', 'spider_name': 'caijing_cheaa_hangye'}  消息处理总量:1条
2020-08-13 at 07:19:04 | SUCCESS | 消息内容:{'start_time': '1597197013', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1597197013'}  消息处理总量:1条
2020-08-13 at 07:19:09 | SUCCESS | 消息内容:{'start_time': '1597196945', 'end_time': '1597196952', 'collection_name': 'sy_news_hangye_cfej_raw', 'spider_name': 'hangye_cfej_news'}  消息处理总量:13条
2020-08-13 at 07:19:13 | SUCCESS | 消息内容:{'start_time': '1597196986', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1597196986'}  消息处理总量:1条
2020-08-13 at 07:19:17 | SUCCESS | 消息内容:{'start_time': '1597197068', 'spider_name': 'caijing_dcement_zixun', 'collection_name': 'sy_news_finance_dcement_raw', 'end_time': '1597197068'}  消息处理总量:1条
2020-08-13 at 07:19:18 | SUCCESS | 消息内容:{'start_time': '1597196983', 'end_time': '1597196985', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:3条
2020-08-13 at 07:19:20 | SUCCESS | 消息内容:{'start_time': '1597197085', 'end_time': '1597197085', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-08-13 at 07:19:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_winshang_yaowen_all', 'end_time': '1597196962', 'collection_name': 'sy_news_finance_winshang_raw', 'start_time': '1597196890'}  消息处理总量:5条
2020-08-13 at 07:19:22 | SUCCESS | 消息内容:{'start_time': '1597197126', 'end_time': '1597197126', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-13 at 07:19:23 | SUCCESS | 消息内容:{'start_time': '1597197075', 'end_time': '1597197079', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:2条
2020-08-13 at 07:19:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1597197097', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597197097'}  消息处理总量:1条
2020-08-13 at 07:19:29 | SUCCESS | 消息内容:{'start_time': '1597197075', 'end_time': '1597197081', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:2条
2020-08-13 at 07:19:31 | SUCCESS | 消息内容:{'start_time': '1597197205', 'end_time': '1597197207', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-13 at 07:19:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597197191', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597197191'}  消息处理总量:1条
2020-08-13 at 07:19:39 | SUCCESS | 消息内容:{'start_time': '1597197183', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597197186'}  消息处理总量:4条
2020-08-13 at 07:19:44 | SUCCESS | 消息内容:{'start_time': '1597197203', 'end_time': '1597197205', 'collection_name': 'sy_news_finance_gmw_raw', 'spider_name': 'caijing_gmw_jjyw'}  消息处理总量:4条
2020-08-13 at 07:19:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_p5w_weyt', 'end_time': '1597197211', 'collection_name': 'sy_news_finance_p5w_raw', 'start_time': '1597197204'}  消息处理总量:2条
2020-08-13 at 07:19:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597197212', 'end_time': '1597197212'}  消息处理总量:1条
2020-08-13 at 07:19:51 | SUCCESS | 消息内容:{'start_time': '1597197173', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597197181'}  消息处理总量:8条
2020-08-13 at 07:20:00 | SUCCESS | 消息内容:{'start_time': '1597197238', 'end_time': '1597197238', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-13 at 07:20:04 | SUCCESS | 消息内容:{'start_time': '1597197243', 'spider_name': 'caijing_cnstock_blog_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597197243'}  消息处理总量:1条
2020-08-13 at 07:20:14 | SUCCESS | 消息内容:{'start_time': '1597197012', 'end_time': '1597197013', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:2条
2020-08-13 at 07:20:14 | SUCCESS | 消息内容:{'start_time': '1597197226', 'end_time': '1597197234', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:15条
2020-08-13 at 07:20:18 | SUCCESS | 消息内容:{'start_time': '1597197262', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597197263'}  消息处理总量:2条
2020-08-13 at 07:20:18 | SUCCESS | 消息内容:{'start_time': '1597197248', 'end_time': '1597197250', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:2条
2020-08-13 at 07:20:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1597197210', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597197186'}  消息处理总量:8条
2020-08-13 at 07:20:25 | SUCCESS | 消息内容:{'start_time': '1597197315', 'end_time': '1597197315', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-08-13 at 07:20:27 | SUCCESS | 消息内容:{'start_time': '1597197317', 'end_time': '1597197319', 'collection_name': 'sy_news_finance_eccn_raw', 'spider_name': 'caijing_eccn_zxzx'}  消息处理总量:2条
2020-08-13 at 07:20:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_whdd', 'end_time': '1597197338', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597197338'}  消息处理总量:1条
2020-08-13 at 07:20:29 | SUCCESS | 消息内容:{'start_time': '1597197351', 'end_time': '1597197351', 'collection_name': 'sy_news_finance_cngrain_raw', 'spider_name': 'caijing_cngrain_all'}  消息处理总量:1条
2020-08-13 at 07:20:33 | SUCCESS | 消息内容:{'start_time': '1597197375', 'end_time': '1597197377', 'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news'}  消息处理总量:2条
2020-08-13 at 07:20:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1597197394', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597197392'}  消息处理总量:5条
2020-08-13 at 07:21:01 | SUCCESS | 消息内容:{'start_time': '1597197374', 'end_time': '1597197379', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:3条
2020-08-13 at 07:21:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_bjx_yaowen', 'collection_name': 'sy_news_finance_bjx_raw', 'start_time': '1597197413', 'end_time': '1597197415'}  消息处理总量:4条
2020-08-13 at 07:21:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_glassinfo_hyzx', 'collection_name': 'sy_news_finance_glassinfo_raw', 'start_time': '1597197423', 'end_time': '1597197424'}  消息处理总量:2条
2020-08-13 at 07:21:24 | SUCCESS | 消息内容:{'start_time': '1597197350', 'end_time': '1597197395', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:8条
2020-08-13 at 07:21:31 | SUCCESS | 消息内容:{'start_time': '1597197406', 'end_time': '1597197413', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-08-13 at 07:21:41 | SUCCESS | 消息内容:{'start_time': '1597197475', 'end_time': '1597197475', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-08-13 at 07:21:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597197463', 'end_time': '1597197465'}  消息处理总量:4条
2020-08-13 at 07:21:54 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'end_time': '1597197534', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1597197534'}  消息处理总量:1条
2020-08-13 at 07:22:10 | SUCCESS | 消息内容:{'end_time': '1597197514', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1597197512'}  消息处理总量:4条
2020-08-13 at 07:22:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1597197524', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597197524'}  消息处理总量:2条
2020-08-13 at 07:22:24 | SUCCESS | 消息内容:{'start_time': '1597197454', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597197470'}  消息处理总量:18条
2020-08-13 at 07:22:25 | SUCCESS | 消息内容:{'start_time': '1597197487', 'end_time': '1597197491', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-08-13 at 07:22:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1597197541', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597197541'}  消息处理总量:1条
2020-08-13 at 07:22:30 | SUCCESS | 消息内容:{'start_time': '1597197524', 'end_time': '1597197530', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-08-13 at 07:22:33 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_shichang', 'end_time': '1597197603', 'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1597197602'}  消息处理总量:2条
2020-08-13 at 07:22:35 | SUCCESS | 消息内容:{'start_time': '1597197599', 'end_time': '1597197599', 'collection_name': 'sy_news_finance_cheaa_raw', 'spider_name': 'caijing_cheaa_hangye'}  消息处理总量:1条
2020-08-13 at 07:22:36 | SUCCESS | 消息内容:{'start_time': '1597197525', 'end_time': '1597197532', 'collection_name': 'sy_news_finance_emoney_raw', 'spider_name': 'caijing_emoney_bkfx'}  消息处理总量:3条
2020-08-13 at 07:22:42 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'end_time': '1597197633', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1597197633'}  消息处理总量:2条
