2020-07-13 at 16:03:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594627326', 'end_time': '1594627331', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-14 at 08:06:20 | SUCCESS | 消息内容:{'end_time': '1594685192', 'start_time': '1594685192', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-14 at 08:06:24 | SUCCESS | 消息内容:{'start_time': '1594685167', 'end_time': '1594685190', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-14 at 08:06:45 | SUCCESS | 消息内容:{'end_time': '1594685216', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594685216', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:1条
2020-07-14 at 08:07:17 | SUCCESS | 消息内容:{'end_time': '1594685238', 'collection_name': 'sy_news_finance_investorchina_raw', 'start_time': '1594685238', 'spider_name': 'caijing_investorchina_scgz'}  消息处理总量:1条
2020-07-14 at 08:07:19 | SUCCESS | 消息内容:{'start_time': '1594685245', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594685246', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-07-14 at 08:07:31 | SUCCESS | 消息内容:{'end_time': '1594685279', 'spider_name': 'hangye_zgkyb_news', 'collection_name': 'sy_news_hangye_zgkyb_raw', 'start_time': '1594685273'}  消息处理总量:3条
2020-07-14 at 08:07:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594685219', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594685243'}  消息处理总量:38条
2020-07-14 at 08:08:52 | SUCCESS | 消息内容:{'end_time': '1594685332', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594685309', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-07-14 at 08:08:54 | SUCCESS | 消息内容:{'end_time': '1594685326', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'start_time': '1594685322'}  消息处理总量:5条
2020-07-14 at 08:09:20 | SUCCESS | 消息内容:{'start_time': '1594685372', 'end_time': '1594685372', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-14 at 08:09:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1594685386', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594685386'}  消息处理总量:1条
2020-07-14 at 08:09:52 | SUCCESS | 消息内容:{'end_time': '1594685402', 'spider_name': 'caijing_china_hg', 'start_time': '1594685401', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-14 at 08:10:40 | SUCCESS | 消息内容:{'start_time': '1594685439', 'end_time': '1594685447', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_zqzx'}  消息处理总量:3条
2020-07-14 at 08:10:59 | SUCCESS | 消息内容:{'end_time': '1594685452', 'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1594685452', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:1条
2020-07-14 at 08:11:02 | SUCCESS | 消息内容:{'end_time': '1594685468', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594685466'}  消息处理总量:5条
2020-07-14 at 08:11:29 | SUCCESS | 消息内容:{'end_time': '1594685495', 'start_time': '1594685494', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-14 at 08:11:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594685486', 'start_time': '1594685483', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-14 at 08:11:31 | SUCCESS | 消息内容:{'end_time': '1594685505', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594685505', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-14 at 08:11:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1594685532', 'spider_name': 'hangye_smm_news', 'end_time': '1594685532'}  消息处理总量:1条
2020-07-14 at 08:11:44 | SUCCESS | 消息内容:{'end_time': '1594685481', 'start_time': '1594685475', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:7条
2020-07-14 at 08:12:11 | SUCCESS | 消息内容:{'end_time': '1594685535', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594685527', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-14 at 08:12:12 | SUCCESS | 消息内容:{'spider_name': 'hangye_cenews_yaowen', 'end_time': '1594685563', 'start_time': '1594685562', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:2条
2020-07-14 at 08:12:24 | SUCCESS | 消息内容:{'start_time': '1594685554', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1594685555', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-14 at 08:13:01 | SUCCESS | 消息内容:{'end_time': '1594685595', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594685595', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-07-14 at 08:14:54 | SUCCESS | 消息内容:{'end_time': '1594685697', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594685676'}  消息处理总量:3条
2020-07-14 at 08:14:59 | SUCCESS | 消息内容:{'start_time': '1594685696', 'end_time': '1594685696', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-14 at 08:15:42 | SUCCESS | 消息内容:{'end_time': '1594685754', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594685753', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-14 at 08:16:37 | SUCCESS | 消息内容:{'end_time': '1594685774', 'start_time': '1594685774', 'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-14 at 08:16:57 | SUCCESS | 消息内容:{'end_time': '1594685827', 'spider_name': 'caijing_cs_jijin', 'start_time': '1594685827', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-14 at 08:16:58 | SUCCESS | 消息内容:{'end_time': '1594685790', 'start_time': '1594685785', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-14 at 08:17:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1594685838', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1594685832'}  消息处理总量:12条
2020-07-14 at 08:17:19 | SUCCESS | 消息内容:{'end_time': '1594685844', 'start_time': '1594685838', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-07-14 at 08:17:39 | SUCCESS | 消息内容:{'end_time': '1594685856', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594685856', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-07-14 at 08:17:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594685846', 'spider_name': 'caijing_eastmoney_whdd', 'end_time': '1594685846'}  消息处理总量:1条
2020-07-14 at 08:17:56 | SUCCESS | 消息内容:{'end_time': '1594685887', 'start_time': '1594685887', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-14 at 08:18:15 | SUCCESS | 消息内容:{'end_time': '1594685883', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594685883', 'spider_name': 'caijing_jrj_zspl'}  消息处理总量:1条
2020-07-14 at 08:19:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_czggng', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594685965', 'end_time': '1594685965'}  消息处理总量:1条
2020-07-14 at 08:19:41 | SUCCESS | 消息内容:{'end_time': '1594685992', 'start_time': '1594685992', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-14 at 08:20:01 | SUCCESS | 消息内容:{'end_time': '1594686006', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594686006', 'spider_name': 'caijing_cs_shichang'}  消息处理总量:1条
2020-07-14 at 08:20:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1594686007', 'end_time': '1594686014'}  消息处理总量:2条
2020-07-14 at 08:20:09 | SUCCESS | 消息内容:{'start_time': '1594686005', 'end_time': '1594686005', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-14 at 08:20:34 | SUCCESS | 消息内容:{'end_time': '1594686044', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594686037', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-14 at 08:21:08 | SUCCESS | 消息内容:{'start_time': '1594686053', 'end_time': '1594686055', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-07-14 at 08:21:13 | SUCCESS | 消息内容:{'start_time': '1594686064', 'end_time': '1594686064', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-14 at 08:21:18 | SUCCESS | 消息内容:{'end_time': '1594686076', 'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1594686074', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:5条
2020-07-14 at 08:21:19 | SUCCESS | 消息内容:{'end_time': '1594686066', 'start_time': '1594686057', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:5条
2020-07-14 at 08:21:27 | SUCCESS | 消息内容:{'end_time': '1594686096', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594686096', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-07-14 at 08:21:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594686085', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1594686089'}  消息处理总量:7条
2020-07-14 at 08:21:58 | SUCCESS | 消息内容:{'start_time': '1594686143', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1594686145', 'spider_name': 'hangye_smm_news'}  消息处理总量:4条
2020-07-14 at 08:22:08 | SUCCESS | 消息内容:{'end_time': '1594686100', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594686100'}  消息处理总量:2条
2020-07-14 at 08:22:15 | SUCCESS | 消息内容:{'end_time': '1594686124', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594686114', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:6条
2020-07-14 at 08:22:21 | SUCCESS | 消息内容:{'end_time': '1594686139', 'start_time': '1594686139', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zhaiquan'}  消息处理总量:1条
2020-07-14 at 08:22:34 | SUCCESS | 消息内容:{'end_time': '1594686154', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594686148', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-07-14 at 08:22:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ce_raw', 'end_time': '1594686202', 'spider_name': 'hangye_ce_news', 'start_time': '1594686202'}  消息处理总量:1条
2020-07-14 at 08:23:03 | SUCCESS | 消息内容:{'end_time': '1594686191', 'start_time': '1594686191', 'collection_name': 'sy_news_finance_p5w_raw', 'spider_name': 'caijing_p5w_weyt'}  消息处理总量:1条
2020-07-14 at 08:23:07 | SUCCESS | 消息内容:{'end_time': '1594686197', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594686197', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-14 at 08:23:21 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'end_time': '1594686232', 'start_time': '1594686232', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-07-14 at 08:23:23 | SUCCESS | 消息内容:{'end_time': '1594686214', 'start_time': '1594686214', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hydt'}  消息处理总量:1条
2020-07-14 at 08:23:32 | SUCCESS | 消息内容:{'end_time': '1594686217', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594686216', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:2条
2020-07-14 at 08:24:01 | SUCCESS | 消息内容:{'end_time': '1594686255', 'start_time': '1594686255', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:1条
2020-07-14 at 08:24:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1594686227', 'start_time': '1594686215', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:22条
2020-07-14 at 08:24:21 | SUCCESS | 消息内容:{'end_time': '1594686223', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594686223', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 08:24:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594686215', 'start_time': '1594686203', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-07-14 at 08:24:21 | SUCCESS | 消息内容:{'end_time': '1594686258', 'start_time': '1594686257', 'collection_name': 'sy_news_finance_cnlist_raw', 'spider_name': 'caijing_cnlist_cjxw'}  消息处理总量:2条
2020-07-14 at 08:25:11 | SUCCESS | 消息内容:{'end_time': '1594686325', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1594686325', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-07-14 at 08:25:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1594686314', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594686314'}  消息处理总量:1条
2020-07-14 at 08:26:06 | SUCCESS | 消息内容:{'start_time': '1594686373', 'end_time': '1594686374', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-14 at 08:26:51 | SUCCESS | 消息内容:{'end_time': '1594686411', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594686402', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-14 at 08:27:08 | SUCCESS | 消息内容:{'start_time': '1594686434', 'end_time': '1594686434', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-14 at 08:27:17 | SUCCESS | 消息内容:{'end_time': '1594686335', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1594686335', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 08:27:17 | SUCCESS | 消息内容:{'start_time': '1594686444', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1594686446', 'spider_name': 'caijing_xueqiu_hs'}  消息处理总量:5条
2020-07-14 at 08:27:44 | SUCCESS | 消息内容:{'end_time': '1594686494', 'start_time': '1594686493', 'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen'}  消息处理总量:2条
2020-07-14 at 08:27:45 | SUCCESS | 消息内容:{'start_time': '1594686458', 'end_time': '1594686463', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-14 at 08:28:38 | SUCCESS | 消息内容:{'end_time': '1594686444', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594686441', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-07-14 at 08:28:41 | SUCCESS | 消息内容:{'end_time': '1594686535', 'start_time': '1594686535', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 08:30:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594686602', 'start_time': '1594686591'}  消息处理总量:6条
2020-07-14 at 08:30:38 | SUCCESS | 消息内容:{'start_time': '1594686627', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594686628'}  消息处理总量:2条
2020-07-14 at 08:30:45 | SUCCESS | 消息内容:{'end_time': '1594686626', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594686511', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:4条
2020-07-14 at 08:31:12 | SUCCESS | 消息内容:{'end_time': '1594686684', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594686684', 'spider_name': 'caijing_china_zq'}  消息处理总量:1条
2020-07-14 at 08:31:14 | SUCCESS | 消息内容:{'start_time': '1594686685', 'end_time': '1594686688', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-14 at 08:31:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1594686714', 'start_time': '1594686714', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 08:31:59 | SUCCESS | 消息内容:{'end_time': '1594686754', 'spider_name': 'hangye_smm_news', 'start_time': '1594686754', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-14 at 08:32:03 | SUCCESS | 消息内容:{'start_time': '1594686735', 'spider_name': 'caijing_jrj_ss', 'end_time': '1594686735', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-14 at 08:32:10 | SUCCESS | 消息内容:{'end_time': '1594686737', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594686732', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:5条
2020-07-14 at 08:32:13 | SUCCESS | 消息内容:{'start_time': '1594686742', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594686743', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
