2020-07-24 at 10:27:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1595557558', 'start_time': '1595557558', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-28 at 06:57:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1595890646', 'start_time': '1595890646'}  消息处理总量:1条
2020-07-28 at 06:57:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_21jingji_raw', 'spider_name': 'caijing_21jingji_business', 'end_time': '1595890639', 'start_time': '1595890632'}  消息处理总量:7条
2020-07-28 at 06:57:53 | SUCCESS | 消息内容:{'start_time': '1595890676', 'end_time': '1595890676', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-28 at 06:59:02 | SUCCESS | 消息内容:{'start_time': '1595890708', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595890719', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:17条
2020-07-28 at 07:00:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'end_time': '1595890815', 'start_time': '1595890813'}  消息处理总量:2条
2020-07-28 at 07:01:07 | SUCCESS | 消息内容:{'start_time': '1595890875', 'end_time': '1595890876', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_xsb'}  消息处理总量:4条
2020-07-28 at 07:01:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1595890904', 'start_time': '1595890904'}  消息处理总量:2条
2020-07-28 at 07:02:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1595890933', 'start_time': '1595890933'}  消息处理总量:1条
2020-07-28 at 07:03:05 | SUCCESS | 消息内容:{'start_time': '1595890994', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595890994', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-28 at 07:03:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_xsb', 'end_time': '1595891036', 'start_time': '1595891035'}  消息处理总量:2条
2020-07-28 at 07:03:56 | SUCCESS | 消息内容:{'start_time': '1595891047', 'end_time': '1595891047', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-28 at 07:04:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595891027', 'start_time': '1595891017'}  消息处理总量:15条
2020-07-28 at 07:04:30 | SUCCESS | 消息内容:{'start_time': '1595891072', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595891075', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-28 at 07:04:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1595891045', 'start_time': '1595891034'}  消息处理总量:3条
2020-07-28 at 07:05:53 | SUCCESS | 消息内容:{'start_time': '1595891152', 'end_time': '1595891152', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-07-28 at 07:06:03 | SUCCESS | 消息内容:{'start_time': '1595891175', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595891176', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-28 at 07:07:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595891243', 'start_time': '1595891243'}  消息处理总量:1条
2020-07-28 at 07:07:28 | SUCCESS | 消息内容:{'start_time': '1595891221', 'end_time': '1595891223', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:2条
2020-07-28 at 07:07:43 | SUCCESS | 消息内容:{'start_time': '1595891265', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595891269', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-07-28 at 07:08:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1595891287', 'start_time': '1595891287'}  消息处理总量:1条
2020-07-28 at 07:08:10 | SUCCESS | 消息内容:{'start_time': '1595891302', 'end_time': '1595891302', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-28 at 07:08:38 | SUCCESS | 消息内容:{'start_time': '1595891328', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595891329', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-28 at 07:09:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595891380', 'start_time': '1595891378'}  消息处理总量:3条
2020-07-28 at 07:09:53 | SUCCESS | 消息内容:{'start_time': '1595891406', 'end_time': '1595891407', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-07-28 at 07:10:31 | SUCCESS | 消息内容:{'start_time': '1595891409', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1595891409', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-07-28 at 07:10:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595891443', 'start_time': '1595891443'}  消息处理总量:1条
2020-07-28 at 07:11:18 | SUCCESS | 消息内容:{'start_time': '1595891482', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595891484', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:4条
2020-07-28 at 07:12:19 | SUCCESS | 消息内容:{'start_time': '1595891553', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595891553', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-28 at 07:12:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1595891554', 'start_time': '1595891554'}  消息处理总量:1条
2020-07-28 at 07:12:40 | SUCCESS | 消息内容:{'end_time': '1595891576', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595891576', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-07-28 at 07:13:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_investorchina_raw', 'spider_name': 'caijing_investorchina_scgz', 'end_time': '1595891591', 'start_time': '1595891591'}  消息处理总量:1条
2020-07-28 at 07:13:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1595891614', 'start_time': '1595891614'}  消息处理总量:1条
2020-07-28 at 07:13:50 | SUCCESS | 消息内容:{'end_time': '1595891635', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595891633', 'spider_name': 'caijing_china_hg'}  消息处理总量:4条
2020-07-28 at 07:14:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1595891664', 'start_time': '1595891664'}  消息处理总量:1条
2020-07-28 at 07:14:29 | SUCCESS | 消息内容:{'start_time': '1595891639', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595891646', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:12条
2020-07-28 at 07:14:36 | SUCCESS | 消息内容:{'start_time': '1595891643', 'end_time': '1595891650', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:5条
2020-07-28 at 07:14:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1595891706', 'start_time': '1595891706'}  消息处理总量:1条
2020-07-28 at 07:16:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_eefocus_raw', 'start_time': '1595891814', 'end_time': '1595891814', 'spider_name': 'hangye_eefocus_news'}  消息处理总量:1条
2020-07-28 at 07:16:22 | SUCCESS | 消息内容:{'start_time': '1595891792', 'end_time': '1595891793', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-07-28 at 07:17:04 | SUCCESS | 消息内容:{'start_time': '1595891813', 'end_time': '1595891819', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:4条
2020-07-28 at 07:17:35 | SUCCESS | 消息内容:{'start_time': '1595891863', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595891865', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-28 at 07:17:37 | SUCCESS | 消息内容:{'start_time': '1595891823', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595891823', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-28 at 07:18:20 | SUCCESS | 消息内容:{'start_time': '1595891902', 'end_time': '1595891905', 'collection_name': 'sy_news_finance_youth_raw', 'spider_name': 'caijing_youth_bank'}  消息处理总量:6条
2020-07-28 at 07:18:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1595891791', 'start_time': '1595891742'}  消息处理总量:73条
2020-07-28 at 07:18:32 | SUCCESS | 消息内容:{'start_time': '1595891923', 'end_time': '1595891924', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-28 at 07:19:06 | SUCCESS | 消息内容:{'start_time': '1595891888', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1595891901', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:21条
2020-07-28 at 07:19:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595891999', 'start_time': '1595891999'}  消息处理总量:2条
2020-07-28 at 07:20:23 | SUCCESS | 消息内容:{'start_time': '1595892017', 'end_time': '1595892025', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-07-28 at 07:20:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595892044', 'start_time': '1595892043'}  消息处理总量:3条
2020-07-28 at 07:21:35 | SUCCESS | 消息内容:{'start_time': '1595892103', 'end_time': '1595892107', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-07-28 at 07:21:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_bank', 'end_time': '1595892106', 'start_time': '1595892103'}  消息处理总量:3条
2020-07-28 at 07:22:54 | SUCCESS | 消息内容:{'start_time': '1595892174', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595892175', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:2条
2020-07-28 at 07:23:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1595892233', 'start_time': '1595892233'}  消息处理总量:2条
2020-07-28 at 07:24:28 | SUCCESS | 消息内容:{'start_time': '1595892246', 'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1595892252', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:4条
2020-07-28 at 07:24:36 | SUCCESS | 消息内容:{'end_time': '1595892268', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595892259', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:8条
2020-07-28 at 07:24:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_zq', 'end_time': '1595892296', 'start_time': '1595892294'}  消息处理总量:5条
2020-07-28 at 07:24:55 | SUCCESS | 消息内容:{'start_time': '1595892309', 'end_time': '1595892309', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-28 at 07:25:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1595892263', 'end_time': '1595892264', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-07-28 at 07:25:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1595892318', 'start_time': '1595892316'}  消息处理总量:5条
2020-07-28 at 07:25:52 | SUCCESS | 消息内容:{'start_time': '1595892366', 'end_time': '1595892367', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-07-28 at 07:26:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595892123', 'end_time': '1595892128', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:4条
2020-07-28 at 07:27:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1595892426', 'start_time': '1595892412'}  消息处理总量:4条
2020-07-28 at 07:27:13 | SUCCESS | 消息内容:{'start_time': '1595892426', 'end_time': '1595892429', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-07-28 at 07:27:53 | SUCCESS | 消息内容:{'start_time': '1595892485', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1595892485', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-28 at 07:28:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1595892486', 'start_time': '1595892486'}  消息处理总量:1条
2020-07-28 at 07:28:27 | SUCCESS | 消息内容:{'start_time': '1595892518', 'end_time': '1595892518', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_auto_all'}  消息处理总量:1条
2020-07-28 at 07:28:44 | SUCCESS | 消息内容:{'start_time': '1595892535', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595892536', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-07-28 at 07:28:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595892514', 'start_time': '1595892514'}  消息处理总量:1条
2020-07-28 at 07:28:54 | SUCCESS | 消息内容:{'end_time': '1595892545', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595892544', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-28 at 07:29:14 | SUCCESS | 消息内容:{'start_time': '1595892553', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595892553', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-07-28 at 07:29:40 | SUCCESS | 消息内容:{'end_time': '1595892594', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595892594', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-28 at 07:29:59 | SUCCESS | 消息内容:{'start_time': '1595892605', 'spider_name': 'caijing_cnlist_cjxw', 'end_time': '1595892605', 'collection_name': 'sy_news_finance_cnlist_raw'}  消息处理总量:1条
2020-07-28 at 07:29:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595892579', 'start_time': '1595892568'}  消息处理总量:20条
2020-07-28 at 07:31:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_zq', 'end_time': '1595892674', 'start_time': '1595892674'}  消息处理总量:1条
2020-07-28 at 07:31:50 | SUCCESS | 消息内容:{'start_time': '1595892723', 'end_time': '1595892723', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-28 at 07:32:33 | SUCCESS | 消息内容:{'start_time': '1595892740', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1595892745', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-28 at 07:32:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1595892766', 'start_time': '1595892764'}  消息处理总量:4条
2020-07-28 at 07:32:51 | SUCCESS | 消息内容:{'start_time': '1595892746', 'end_time': '1595892757', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-07-28 at 07:33:02 | SUCCESS | 消息内容:{'start_time': '1595892798', 'spider_name': 'caijing_ce_gsdt', 'end_time': '1595892798', 'collection_name': 'sy_news_finance_ce_raw'}  消息处理总量:1条
2020-07-28 at 07:33:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595892803', 'start_time': '1595892796'}  消息处理总量:5条
2020-07-28 at 07:33:17 | SUCCESS | 消息内容:{'start_time': '1595892795', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595892797', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:4条
2020-07-28 at 07:33:53 | SUCCESS | 消息内容:{'start_time': '1595892832', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1595892832', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-07-28 at 07:34:03 | SUCCESS | 消息内容:{'end_time': '1595892856', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595892855', 'spider_name': 'caijing_china_hg'}  消息处理总量:2条
2020-07-28 at 07:34:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1595892857', 'start_time': '1595892856'}  消息处理总量:2条
2020-07-28 at 07:34:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595892880', 'start_time': '1595892878'}  消息处理总量:4条
