2020-04-24 at 15:49:30 | SUCCESS | 消息内容:{'start_time': '1587714514', 'end_time': '1587714515', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-04-25 at 21:45:38 | SUCCESS | 消息内容:{'start_time': '1587822275', 'end_time': '1587822275', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:1条
2020-04-25 at 21:46:54 | SUCCESS | 消息内容:{'end_time': '1587822356', 'spider_name': 'caijing_ifeng_hongguan', 'collection_name': 'sy_news_finance_ifeng_raw', 'start_time': '1587822352'}  消息处理总量:3条
2020-04-25 at 21:46:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587822365', 'start_time': '1587822364'}  消息处理总量:2条
2020-04-25 at 21:58:53 | SUCCESS | 消息内容:{'start_time': '1587823072', 'end_time': '1587823072', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:1条
2020-04-25 at 21:59:12 | SUCCESS | 消息内容:{'end_time': '1587823097', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587823097'}  消息处理总量:1条
2020-04-25 at 22:06:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587823512', 'start_time': '1587823512'}  消息处理总量:3条
2020-04-25 at 22:07:42 | SUCCESS | 消息内容:{'start_time': '1587823607', 'end_time': '1587823607', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-04-25 at 22:11:22 | SUCCESS | 消息内容:{'end_time': '1587823822', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587823822'}  消息处理总量:1条
2020-04-25 at 22:12:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587823892', 'start_time': '1587823892'}  消息处理总量:1条
2020-04-25 at 22:14:57 | SUCCESS | 消息内容:{'start_time': '1587824044', 'end_time': '1587824045', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-04-25 at 22:19:03 | SUCCESS | 消息内容:{'end_time': '1587824288', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587824288'}  消息处理总量:2条
2020-04-25 at 22:25:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587824647', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587824648'}  消息处理总量:2条
2020-04-25 at 22:26:31 | SUCCESS | 消息内容:{'start_time': '1587824802', 'end_time': '1587824802', 'collection_name': 'sy_news_hangye_cena_raw', 'spider_name': 'hangye_cena_news'}  消息处理总量:1条
2020-04-25 at 22:28:03 | SUCCESS | 消息内容:{'end_time': '1587824829', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1587824825'}  消息处理总量:5条
2020-04-25 at 22:28:16 | SUCCESS | 消息内容:{'start_time': '1587824844', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1587824844'}  消息处理总量:1条
2020-04-25 at 22:32:18 | SUCCESS | 消息内容:{'start_time': '1587825083', 'end_time': '1587825083', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-25 at 22:35:17 | SUCCESS | 消息内容:{'end_time': '1587825217', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587825217'}  消息处理总量:1条
2020-04-25 at 22:37:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587825371', 'end_time': '1587825372'}  消息处理总量:2条
2020-04-25 at 22:38:21 | SUCCESS | 消息内容:{'start_time': '1587825435', 'end_time': '1587825442', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:13条
2020-04-25 at 22:39:57 | SUCCESS | 消息内容:{'end_time': '1587825542', 'spider_name': 'caijing_ifeng_hongguan', 'collection_name': 'sy_news_finance_ifeng_raw', 'start_time': '1587825542'}  消息处理总量:1条
2020-04-25 at 22:47:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1587825984', 'start_time': '1587825984'}  消息处理总量:1条
2020-04-25 at 22:48:25 | SUCCESS | 消息内容:{'start_time': '1587826044', 'end_time': '1587826050', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:10条
2020-04-25 at 22:48:57 | SUCCESS | 消息内容:{'end_time': '1587826084', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587826084'}  消息处理总量:1条
2020-04-25 at 22:52:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587826302', 'end_time': '1587826302'}  消息处理总量:1条
2020-04-25 at 22:57:48 | SUCCESS | 消息内容:{'start_time': '1587826613', 'end_time': '1587826613', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-25 at 22:58:27 | SUCCESS | 消息内容:{'end_time': '1587826655', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1587826655'}  消息处理总量:1条
2020-04-25 at 23:00:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587826767', 'start_time': '1587826767'}  消息处理总量:1条
2020-04-25 at 23:13:21 | SUCCESS | 消息内容:{'start_time': '1587827542', 'end_time': '1587827542', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-25 at 23:18:53 | SUCCESS | 消息内容:{'end_time': '1587827875', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1587827875'}  消息处理总量:1条
2020-04-25 at 23:23:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587828162', 'start_time': '1587828162'}  消息处理总量:1条
2020-04-25 at 23:25:30 | SUCCESS | 消息内容:{'start_time': '1587828254', 'end_time': '1587828267', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:23条
2020-04-25 at 23:26:13 | SUCCESS | 消息内容:{'end_time': '1587828317', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587828317'}  消息处理总量:1条
2020-04-25 at 23:27:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587828384', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587828384'}  消息处理总量:1条
2020-04-25 at 23:28:51 | SUCCESS | 消息内容:{'start_time': '1587828472', 'end_time': '1587828472', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-25 at 23:36:38 | SUCCESS | 消息内容:{'end_time': '1587828937', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587828937'}  消息处理总量:1条
2020-04-25 at 23:41:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587829249', 'start_time': '1587829247'}  消息处理总量:4条
2020-04-25 at 23:56:36 | SUCCESS | 消息内容:{'start_time': '1587830131', 'end_time': '1587830131', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-04-25 at 23:56:58 | SUCCESS | 消息内容:{'end_time': '1587830162', 'spider_name': 'caijing_qq_chanye', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1587830162'}  消息处理总量:1条
2020-04-25 at 23:59:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1587830331', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587830331'}  消息处理总量:1条
2020-04-26 at 00:00:00 | SUCCESS | 消息内容:{'start_time': '1587830343', 'end_time': '1587830343', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:2条
2020-04-26 at 00:07:33 | SUCCESS | 消息内容:{'end_time': '1587830797', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587830797'}  消息处理总量:1条
2020-04-26 at 00:07:48 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'start_time': '1587830883', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1587830883'}  消息处理总量:1条
2020-04-26 at 00:14:24 | SUCCESS | 消息内容:{'start_time': '1587831203', 'end_time': '1587831208', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-04-26 at 00:17:53 | SUCCESS | 消息内容:{'end_time': '1587831418', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587831418'}  消息处理总量:1条
2020-04-26 at 00:34:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587832346', 'start_time': '1587832346'}  消息处理总量:1条
2020-04-26 at 00:38:32 | SUCCESS | 消息内容:{'start_time': '1587832657', 'end_time': '1587832657', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-04-26 at 00:49:44 | SUCCESS | 消息内容:{'end_time': '1587833328', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587833328'}  消息处理总量:1条
2020-04-26 at 01:00:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587833964', 'start_time': '1587833964'}  消息处理总量:2条
2020-04-26 at 01:04:04 | SUCCESS | 消息内容:{'start_time': '1587834144', 'end_time': '1587834173', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:50条
2020-04-26 at 01:08:33 | SUCCESS | 消息内容:{'end_time': '1587834460', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587834454'}  消息处理总量:9条
2020-04-26 at 01:38:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_chanye', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1587836182', 'start_time': '1587836182'}  消息处理总量:1条
2020-04-26 at 01:40:20 | SUCCESS | 消息内容:{'start_time': '1587836363', 'end_time': '1587836363', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:2条
2020-04-26 at 01:49:48 | SUCCESS | 消息内容:{'end_time': '1587836935', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587836935'}  消息处理总量:3条
2020-04-26 at 02:12:12 | SUCCESS | 消息内容:{'start_time': '1587838175', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1587838178'}  消息处理总量:5条
2020-04-26 at 02:49:38 | SUCCESS | 消息内容:{'start_time': '1587840458', 'end_time': '1587840458', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-04-26 at 03:04:20 | SUCCESS | 消息内容:{'end_time': '1587841387', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587841387'}  消息处理总量:1条
2020-04-26 at 03:17:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587842204', 'start_time': '1587842204'}  消息处理总量:1条
2020-04-26 at 03:24:56 | SUCCESS | 消息内容:{'start_time': '1587842644', 'end_time': '1587842644', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-04-26 at 03:44:08 | SUCCESS | 消息内容:{'end_time': '1587843793', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587843793'}  消息处理总量:1条
2020-04-26 at 03:45:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587843887', 'start_time': '1587843884'}  消息处理总量:4条
2020-04-26 at 03:59:40 | SUCCESS | 消息内容:{'start_time': '1587844684', 'end_time': '1587844707', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:38条
2020-04-26 at 04:19:37 | SUCCESS | 消息内容:{'end_time': '1587845924', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587845924'}  消息处理总量:1条
2020-04-26 at 05:11:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587849024', 'start_time': '1587849024'}  消息处理总量:1条
2020-04-26 at 05:11:58 | SUCCESS | 消息内容:{'start_time': '1587849063', 'end_time': '1587849063', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-04-26 at 05:51:08 | SUCCESS | 消息内容:{'end_time': '1587851413', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1587851413'}  消息处理总量:1条
2020-04-26 at 06:04:20 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'start_time': '1587852272', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1587852273'}  消息处理总量:3条
2020-04-26 at 06:12:58 | SUCCESS | 消息内容:{'start_time': '1587852722', 'end_time': '1587852722', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-04-26 at 06:13:22 | SUCCESS | 消息内容:{'end_time': '1587852745', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587852745'}  消息处理总量:1条
2020-04-26 at 06:15:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587852857', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587852857'}  消息处理总量:1条
2020-04-26 at 06:16:02 | SUCCESS | 消息内容:{'start_time': '1587852907', 'end_time': '1587852907', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-04-26 at 06:19:33 | SUCCESS | 消息内容:{'end_time': '1587853118', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587853117'}  消息处理总量:2条
2020-04-26 at 06:20:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587853168', 'start_time': '1587853168'}  消息处理总量:1条
2020-04-26 at 06:29:53 | SUCCESS | 消息内容:{'start_time': '1587853737', 'end_time': '1587853737', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-04-26 at 06:31:27 | SUCCESS | 消息内容:{'end_time': '1587853832', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587853832'}  消息处理总量:2条
2020-04-26 at 06:32:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587853892', 'start_time': '1587853892'}  消息处理总量:1条
2020-04-26 at 06:33:36 | SUCCESS | 消息内容:{'start_time': '1587853961', 'end_time': '1587853961', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-04-26 at 06:45:04 | SUCCESS | 消息内容:{'end_time': '1587854645', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587854641'}  消息处理总量:6条
2020-04-26 at 06:50:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587854978', 'start_time': '1587854978'}  消息处理总量:1条
2020-04-26 at 06:57:18 | SUCCESS | 消息内容:{'start_time': '1587855382', 'end_time': '1587855382', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-04-26 at 06:59:50 | SUCCESS | 消息内容:{'end_time': '1587855534', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587855534'}  消息处理总量:2条
2020-04-26 at 07:02:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587855699', 'start_time': '1587855697'}  消息处理总量:3条
2020-04-26 at 07:03:48 | SUCCESS | 消息内容:{'start_time': '1587855774', 'end_time': '1587855774', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-04-26 at 07:04:48 | SUCCESS | 消息内容:{'end_time': '1587855830', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587855822'}  消息处理总量:5条
2020-04-26 at 07:09:46 | SUCCESS | 消息内容:{'start_time': '1587856131', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1587856131'}  消息处理总量:1条
2020-04-26 at 07:11:28 | SUCCESS | 消息内容:{'start_time': '1587856302', 'end_time': '1587856302', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-04-26 at 07:11:40 | SUCCESS | 消息内容:{'end_time': '1587856245', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587856244'}  消息处理总量:2条
