2020-07-10 at 02:53:03 | SUCCESS | 消息内容:{'start_time': '1594320709', 'end_time': '1594320709', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:11:48 | SUCCESS | 消息内容:{'start_time': '1594602705', 'end_time': '1594602705', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:12:17 | SUCCESS | 消息内容:{'start_time': '1594602739', 'end_time': '1594602741', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-13 at 09:12:42 | SUCCESS | 消息内容:{'start_time': '1594602758', 'end_time': '1594602761', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-13 at 09:13:36 | SUCCESS | 消息内容:{'end_time': '1594602816', 'start_time': '1594602805', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-07-13 at 09:14:31 | SUCCESS | 消息内容:{'end_time': '1594602886', 'start_time': '1594602886', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-13 at 09:15:36 | SUCCESS | 消息内容:{'start_time': '1594602907', 'end_time': '1594602938', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-07-13 at 09:16:16 | SUCCESS | 消息内容:{'end_time': '1594602986', 'start_time': '1594602984', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-13 at 09:17:24 | SUCCESS | 消息内容:{'start_time': '1594603033', 'end_time': '1594603056', 'spider_name': 'caijing_china_xiaofei', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-13 at 09:17:48 | SUCCESS | 消息内容:{'start_time': '1594603069', 'end_time': '1594603071', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-07-13 at 09:18:06 | SUCCESS | 消息内容:{'end_time': '1594603096', 'start_time': '1594603094', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-13 at 09:18:30 | SUCCESS | 消息内容:{'end_time': '1594603119', 'start_time': '1594603118', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-07-13 at 09:19:43 | SUCCESS | 消息内容:{'end_time': '1594603186', 'start_time': '1594603185', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-07-13 at 09:20:35 | SUCCESS | 消息内容:{'end_time': '1594603243', 'start_time': '1594603234', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:3条
2020-07-13 at 09:22:19 | SUCCESS | 消息内容:{'end_time': '1594603330', 'start_time': '1594603325', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-13 at 09:22:30 | SUCCESS | 消息内容:{'end_time': '1594603366', 'start_time': '1594603366', 'spider_name': 'caijing_stockstar_kcb', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-07-13 at 09:22:51 | SUCCESS | 消息内容:{'start_time': '1594603381', 'end_time': '1594603381', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:24:29 | SUCCESS | 消息内容:{'start_time': '1594603476', 'end_time': '1594603478', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:3条
2020-07-13 at 09:25:21 | SUCCESS | 消息内容:{'start_time': '1594603533', 'end_time': '1594603533', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-13 at 09:25:51 | SUCCESS | 消息内容:{'end_time': '1594603554', 'start_time': '1594603554', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-13 at 09:26:58 | SUCCESS | 消息内容:{'end_time': '1594603605', 'start_time': '1594603605', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-13 at 09:27:26 | SUCCESS | 消息内容:{'start_time': '1594603659', 'end_time': '1594603659', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-13 at 09:28:12 | SUCCESS | 消息内容:{'start_time': '1594603722', 'end_time': '1594603723', 'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen'}  消息处理总量:2条
2020-07-13 at 09:28:38 | SUCCESS | 消息内容:{'start_time': '1594603727', 'end_time': '1594603729', 'spider_name': 'caijing_cs_gongsi', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-07-13 at 09:29:12 | SUCCESS | 消息内容:{'end_time': '1594603755', 'start_time': '1594603754', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-13 at 09:30:09 | SUCCESS | 消息内容:{'start_time': '1594603787', 'end_time': '1594603817', 'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:5条
2020-07-13 at 09:31:30 | SUCCESS | 消息内容:{'end_time': '1594603901', 'start_time': '1594603895', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-13 at 09:31:45 | SUCCESS | 消息内容:{'end_time': '1594603882', 'start_time': '1594603882', 'spider_name': 'caijing_591hx_scjh', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:1条
2020-07-13 at 09:32:44 | SUCCESS | 消息内容:{'end_time': '1594603969', 'start_time': '1594603954', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:16条
2020-07-13 at 09:33:10 | SUCCESS | 消息内容:{'end_time': '1594604022', 'start_time': '1594604022', 'spider_name': 'hangye_solidwaste_news', 'collection_name': 'sy_news_hangye_solidwaste_raw'}  消息处理总量:1条
2020-07-13 at 09:33:33 | SUCCESS | 消息内容:{'start_time': '1594604025', 'end_time': '1594604025', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-13 at 09:34:33 | SUCCESS | 消息内容:{'start_time': '1594604073', 'end_time': '1594604077', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:3条
2020-07-13 at 09:34:42 | SUCCESS | 消息内容:{'start_time': '1594604093', 'end_time': '1594604093', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 09:35:55 | SUCCESS | 消息内容:{'start_time': '1594604083', 'end_time': '1594604090', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-13 at 09:36:10 | SUCCESS | 消息内容:{'end_time': '1594604202', 'start_time': '1594604202', 'spider_name': 'hangye_stonesm_news', 'collection_name': 'sy_news_hangye_stonesm_raw'}  消息处理总量:1条
2020-07-13 at 09:36:56 | SUCCESS | 消息内容:{'start_time': '1594604223', 'end_time': '1594604224', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-13 at 09:37:30 | SUCCESS | 消息内容:{'start_time': '1594604265', 'end_time': '1594604266', 'spider_name': 'caijing_cs_shichang', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-07-13 at 09:37:46 | SUCCESS | 消息内容:{'start_time': '1594604273', 'end_time': '1594604274', 'collection_name': 'sy_news_finance_gmw_raw', 'spider_name': 'caijing_gmw_jjyw'}  消息处理总量:3条
2020-07-13 at 09:38:20 | SUCCESS | 消息内容:{'end_time': '1594604312', 'start_time': '1594604312', 'spider_name': 'caijing_china_kj', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-13 at 09:38:57 | SUCCESS | 消息内容:{'start_time': '1594604345', 'end_time': '1594604347', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:4条
2020-07-13 at 09:39:32 | SUCCESS | 消息内容:{'end_time': '1594604405', 'start_time': '1594604404', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:2条
2020-07-13 at 09:40:37 | SUCCESS | 消息内容:{'end_time': '1594604387', 'start_time': '1594604385', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-13 at 09:40:58 | SUCCESS | 消息内容:{'end_time': '1594604468', 'start_time': '1594604453', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-07-13 at 09:42:21 | SUCCESS | 消息内容:{'end_time': '1594604555', 'start_time': '1594604555', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-07-13 at 09:43:33 | SUCCESS | 消息内容:{'end_time': '1594604597', 'start_time': '1594604565', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:47条
2020-07-13 at 09:44:17 | SUCCESS | 消息内容:{'end_time': '1594604667', 'start_time': '1594604667', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:44:40 | SUCCESS | 消息内容:{'end_time': '1594604682', 'start_time': '1594604682', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-07-13 at 09:45:27 | SUCCESS | 消息内容:{'start_time': '1594604607', 'end_time': '1594604607', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:47:20 | SUCCESS | 消息内容:{'end_time': '1594604844', 'start_time': '1594604843', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-13 at 09:48:01 | SUCCESS | 消息内容:{'start_time': '1594604894', 'end_time': '1594604894', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-13 at 09:48:35 | SUCCESS | 消息内容:{'start_time': '1594604914', 'end_time': '1594604918', 'spider_name': 'hangye_hqew_news', 'collection_name': 'sy_news_hangye_hqew_raw'}  消息处理总量:2条
2020-07-13 at 09:48:50 | SUCCESS | 消息内容:{'start_time': '1594604893', 'end_time': '1594604898', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:5条
2020-07-13 at 09:49:26 | SUCCESS | 消息内容:{'end_time': '1594604978', 'start_time': '1594604978', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:49:49 | SUCCESS | 消息内容:{'start_time': '1594604995', 'end_time': '1594604997', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-07-13 at 09:50:35 | SUCCESS | 消息内容:{'start_time': '1594605048', 'end_time': '1594605048', 'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-07-13 at 09:52:22 | SUCCESS | 消息内容:{'start_time': '1594605153', 'end_time': '1594605153', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 09:53:07 | SUCCESS | 消息内容:{'start_time': '1594605177', 'end_time': '1594605184', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:12条
2020-07-13 at 09:53:54 | SUCCESS | 消息内容:{'start_time': '1594605232', 'end_time': '1594605235', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:3条
2020-07-13 at 09:54:51 | SUCCESS | 消息内容:{'start_time': '1594605293', 'end_time': '1594605294', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:2条
2020-07-13 at 09:55:00 | SUCCESS | 消息内容:{'start_time': '1594605311', 'end_time': '1594605311', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-13 at 09:55:44 | SUCCESS | 消息内容:{'end_time': '1594605343', 'start_time': '1594605322', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-13 at 09:56:26 | SUCCESS | 消息内容:{'end_time': '1594605398', 'start_time': '1594605397', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-13 at 09:56:47 | SUCCESS | 消息内容:{'start_time': '1594605405', 'end_time': '1594605405', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-13 at 09:58:30 | SUCCESS | 消息内容:{'start_time': '1594605522', 'end_time': '1594605522', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 09:58:58 | SUCCESS | 消息内容:{'start_time': '1594605548', 'end_time': '1594605548', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-07-13 at 09:59:27 | SUCCESS | 消息内容:{'end_time': '1594605565', 'start_time': '1594605565', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 09:59:55 | SUCCESS | 消息内容:{'end_time': '1594605603', 'start_time': '1594605602', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:4条
2020-07-13 at 10:00:11 | SUCCESS | 消息内容:{'end_time': '1594605618', 'start_time': '1594605616', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-07-13 at 10:01:11 | SUCCESS | 消息内容:{'end_time': '1594605605', 'start_time': '1594605605', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-13 at 10:02:09 | SUCCESS | 消息内容:{'start_time': '1594605720', 'end_time': '1594605727', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:4条
2020-07-13 at 10:02:41 | SUCCESS | 消息内容:{'start_time': '1594605773', 'end_time': '1594605773', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-13 at 10:03:32 | SUCCESS | 消息内容:{'end_time': '1594605794', 'start_time': '1594605794', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-07-13 at 10:04:07 | SUCCESS | 消息内容:{'end_time': '1594605857', 'start_time': '1594605852', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:3条
2020-07-13 at 10:05:26 | SUCCESS | 消息内容:{'end_time': '1594605937', 'start_time': '1594605937', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 10:06:18 | SUCCESS | 消息内容:{'start_time': '1594605974', 'end_time': '1594605974', 'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:1条
2020-07-13 at 10:07:06 | SUCCESS | 消息内容:{'end_time': '1594606038', 'start_time': '1594606038', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-13 at 10:08:00 | SUCCESS | 消息内容:{'start_time': '1594606083', 'end_time': '1594606088', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-13 at 10:08:46 | SUCCESS | 消息内容:{'end_time': '1594606135', 'start_time': '1594606135', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-07-13 at 10:09:07 | SUCCESS | 消息内容:{'end_time': '1594606146', 'start_time': '1594606144', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-07-13 at 10:10:11 | SUCCESS | 消息内容:{'start_time': '1594606192', 'end_time': '1594606204', 'spider_name': 'caijing_china_baoxian', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:11条
2020-07-13 at 10:11:25 | SUCCESS | 消息内容:{'start_time': '1594606298', 'end_time': '1594606298', 'spider_name': 'caijing_china_qiche', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-13 at 10:12:18 | SUCCESS | 消息内容:{'start_time': '1594606265', 'end_time': '1594606265', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:1条
2020-07-13 at 10:13:10 | SUCCESS | 消息内容:{'start_time': '1594606396', 'end_time': '1594606400', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:8条
2020-07-13 at 10:13:32 | SUCCESS | 消息内容:{'end_time': '1594606425', 'start_time': '1594606425', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 10:14:34 | SUCCESS | 消息内容:{'start_time': '1594606476', 'end_time': '1594606481', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:7条
2020-07-13 at 10:14:59 | SUCCESS | 消息内容:{'start_time': '1594606505', 'end_time': '1594606507', 'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:3条
