2020-08-13 at 18:31:50 | SUCCESS | 消息内容:{'start_time': '1597235665', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597235665', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-14 at 03:40:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_kcb', 'start_time': '1597347637', 'end_time': '1597347637', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-14 at 03:40:24 | SUCCESS | 消息内容:{'end_time': '1597347638', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597347638'}  消息处理总量:1条
2020-08-14 at 03:40:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_mingjia_all', 'start_time': '1597347603', 'end_time': '1597347603', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:43:56 | SUCCESS | 消息内容:{'start_time': '1597347834', 'end_time': '1597347834', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 04:04:10 | WARNING | 处理超时消息内容:{'end_time': '1597348448', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597348411'}  消息处理总量:3条
2020-08-14 at 04:04:24 | WARNING | 处理超时消息内容:{'start_time': '1597348453', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597348459', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-08-14 at 04:06:04 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1597348474', 'end_time': '1597348474', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-14 at 04:14:19 | WARNING | 处理超时消息内容:{'end_time': '1597348673', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597348673'}  消息处理总量:1条
2020-08-14 at 04:14:34 | WARNING | 处理超时消息内容:{'start_time': '1597348826', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597348833', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-08-14 at 04:16:14 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597348973', 'spider_name': 'caijing_qq_chanye', 'end_time': '1597348974'}  消息处理总量:2条
2020-08-14 at 04:24:29 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597349045', 'start_time': '1597349045'}  消息处理总量:1条
2020-08-14 at 04:24:44 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1597349076', 'end_time': '1597349077', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-14 at 04:26:24 | WARNING | 处理超时消息内容:{'start_time': '1597349080', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597349080', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 04:34:39 | WARNING | 处理超时消息内容:{'end_time': '1597349141', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597349140'}  消息处理总量:2条
2020-08-14 at 04:34:53 | WARNING | 处理超时消息内容:{'start_time': '1597349186', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597349186', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 04:36:33 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597349322', 'end_time': '1597349361', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-14 at 04:44:48 | WARNING | 处理超时消息内容:{'end_time': '1597349454', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597349448'}  消息处理总量:10条
2020-08-14 at 04:45:03 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1597349455', 'end_time': '1597349455', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-14 at 04:45:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1597349725', 'end_time': '1597349725', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 04:46:43 | WARNING | 处理超时消息内容:{'start_time': '1597349498', 'end_time': '1597349499', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 04:54:58 | WARNING | 处理超时消息内容:{'end_time': '1597349697', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597349697'}  消息处理总量:1条
2020-08-14 at 04:55:15 | WARNING | 处理超时消息内容:{'start_time': '1597349757', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597349766', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-08-14 at 04:56:53 | WARNING | 处理超时消息内容:{'start_time': '1597349783', 'end_time': '1597349786', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 05:05:08 | WARNING | 处理超时消息内容:{'end_time': '1597349965', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597349965'}  消息处理总量:1条
2020-08-14 at 05:05:25 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597350117', 'end_time': '1597350119', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-14 at 05:07:03 | WARNING | 处理超时消息内容:{'start_time': '1597350179', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1597350179'}  消息处理总量:1条
2020-08-14 at 05:07:05 | SUCCESS | 消息内容:{'start_time': '1597350346', 'end_time': '1597350347', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 05:15:18 | WARNING | 处理超时消息内容:{'end_time': '1597350031', 'collection_name': 'sy_news_finance_wx_raw', 'spider_name': 'caijing_wx_gongzhonghao_all', 'start_time': '1597349356'}  消息处理总量:17条
2020-08-14 at 05:15:35 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597350230', 'end_time': '1597350267', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 05:17:14 | WARNING | 处理超时消息内容:{'start_time': '1597350380', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597350392'}  消息处理总量:18条
2020-08-14 at 05:25:28 | WARNING | 处理超时消息内容:{'end_time': '1597350531', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597350526'}  消息处理总量:5条
2020-08-14 at 05:25:44 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597350631', 'end_time': '1597350631', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 05:27:24 | WARNING | 处理超时消息内容:{'start_time': '1597350687', 'end_time': '1597350696', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:13条
2020-08-14 at 05:35:37 | WARNING | 处理超时消息内容:{'end_time': '1597350743', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597350740'}  消息处理总量:5条
2020-08-14 at 05:35:54 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597350724', 'end_time': '1597350724', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 05:37:34 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597350755', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597350755'}  消息处理总量:1条
2020-08-14 at 05:45:47 | WARNING | 处理超时消息内容:{'end_time': '1597350765', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597350765'}  消息处理总量:1条
2020-08-14 at 05:46:04 | WARNING | 处理超时消息内容:{'start_time': '1597350842', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597350842', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-14 at 05:47:44 | WARNING | 处理超时消息内容:{'start_time': '1597350893', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597350898'}  消息处理总量:4条
2020-08-14 at 05:55:57 | WARNING | 处理超时消息内容:{'end_time': '1597350939', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597350934'}  消息处理总量:3条
2020-08-14 at 05:56:13 | WARNING | 处理超时消息内容:{'start_time': '1597350997', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597350997', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 05:57:53 | WARNING | 处理超时消息内容:{'start_time': '1597351150', 'end_time': '1597351161', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-08-14 at 06:06:06 | WARNING | 处理超时消息内容:{'end_time': '1597351408', 'spider_name': 'caijing_21jingji_politics', 'collection_name': 'sy_news_finance_21jingji_raw', 'start_time': '1597351404'}  消息处理总量:7条
2020-08-14 at 06:06:23 | WARNING | 处理超时消息内容:{'start_time': '1597351409', 'spider_name': 'caijing_eastmoney_qqdd', 'end_time': '1597351409', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 06:08:03 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_21jingji_raw', 'start_time': '1597351584', 'spider_name': 'caijing_21jingji_money', 'end_time': '1597351587'}  消息处理总量:5条
2020-08-14 at 06:16:16 | WARNING | 处理超时消息内容:{'end_time': '1597351767', 'spider_name': 'caijing_21jingji_business', 'collection_name': 'sy_news_finance_21jingji_raw', 'start_time': '1597351765'}  消息处理总量:6条
2020-08-14 at 06:16:33 | WARNING | 处理超时消息内容:{'start_time': '1597351848', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597351848', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 06:18:13 | WARNING | 处理超时消息内容:{'start_time': '1597351929', 'end_time': '1597351930', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 06:26:26 | WARNING | 处理超时消息内容:{'end_time': '1597352008', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597352007'}  消息处理总量:3条
2020-08-14 at 06:26:42 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597352004', 'end_time': '1597352012', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-08-14 at 06:28:22 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597352069', 'end_time': '1597352076', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:2条
2020-08-14 at 06:36:35 | WARNING | 处理超时消息内容:{'end_time': '1597352181', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597352181'}  消息处理总量:1条
2020-08-14 at 06:36:52 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597352218', 'end_time': '1597352224', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 06:38:32 | WARNING | 处理超时消息内容:{'start_time': '1597352238', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597352240', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-14 at 06:46:45 | WARNING | 处理超时消息内容:{'end_time': '1597352291', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597352291'}  消息处理总量:1条
2020-08-14 at 06:47:02 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1597352497', 'end_time': '1597352497', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-14 at 06:48:42 | WARNING | 处理超时消息内容:{'start_time': '1597352548', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597352548', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-14 at 06:56:55 | WARNING | 处理超时消息内容:{'end_time': '1597352553', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597352553'}  消息处理总量:1条
2020-08-14 at 06:57:12 | WARNING | 处理超时消息内容:{'start_time': '1597352635', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1597352635', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
2020-08-14 at 06:58:52 | WARNING | 处理超时消息内容:{'start_time': '1597352797', 'end_time': '1597352799', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-14 at 07:04:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597352941', 'end_time': '1597352941', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 07:04:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597352972', 'end_time': '1597352972', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-08-14 at 07:04:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597352911', 'start_time': '1597352910'}  消息处理总量:2条
2020-08-14 at 07:05:12 | SUCCESS | 消息内容:{'start_time': '1597352979', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597352987', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-08-14 at 07:05:29 | SUCCESS | 消息内容:{'start_time': '1597353167', 'end_time': '1597353169', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 07:05:30 | SUCCESS | 消息内容:{'start_time': '1597353246', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1597353246', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-08-14 at 07:05:56 | SUCCESS | 消息内容:{'start_time': '1597353413', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597353413'}  消息处理总量:1条
2020-08-14 at 07:06:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597353221', 'start_time': '1597353221'}  消息处理总量:1条
2020-08-14 at 07:06:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597353527', 'end_time': '1597353527', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-14 at 07:06:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597353613', 'start_time': '1597353613'}  消息处理总量:1条
2020-08-14 at 07:06:37 | SUCCESS | 消息内容:{'start_time': '1597353727', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597353728', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-08-14 at 07:06:44 | SUCCESS | 消息内容:{'start_time': '1597353479', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597353481', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-14 at 07:06:49 | SUCCESS | 消息内容:{'end_time': '1597353789', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597353787'}  消息处理总量:3条
2020-08-14 at 07:07:04 | SUCCESS | 消息内容:{'start_time': '1597353855', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597353855', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 07:07:05 | SUCCESS | 消息内容:{'start_time': '1597353839', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597353839', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-08-14 at 07:07:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnlist_raw', 'spider_name': 'caijing_cnlist_cjxw', 'end_time': '1597353904', 'start_time': '1597353902'}  消息处理总量:3条
2020-08-14 at 07:07:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597354037', 'end_time': '1597354038', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:2条
2020-08-14 at 07:07:23 | SUCCESS | 消息内容:{'start_time': '1597354126', 'end_time': '1597354126', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 07:07:27 | SUCCESS | 消息内容:{'end_time': '1597354045', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1597354045'}  消息处理总量:1条
