2020-08-19 at 09:28:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597604899', 'start_time': '1597604899', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 19:46:19 | SUCCESS | 消息内容:{'start_time': '1597825134', 'collection_name': 'sy_news_finance_smm_raw', 'end_time': '1597825140', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:2条
2020-08-19 at 19:46:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1597825188', 'start_time': '1597825186'}  消息处理总量:0条
2020-08-19 at 19:46:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597825116', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597825104'}  消息处理总量:14条
2020-08-19 at 19:46:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1597825234', 'start_time': '1597825232'}  消息处理总量:5条
2020-08-19 at 19:46:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1597825216', 'end_time': '1597825216'}  消息处理总量:1条
2020-08-19 at 19:46:35 | SUCCESS | 消息内容:{'start_time': '1597825274', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597825277', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-08-19 at 19:46:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1597825222', 'end_time': '1597825278'}  消息处理总量:6条
2020-08-19 at 19:46:42 | SUCCESS | 消息内容:{'start_time': '1597825205', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1597825217', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:15条
2020-08-19 at 19:46:42 | SUCCESS | 消息内容:{'start_time': '1597825336', 'spider_name': 'caijing_591hx_scjh', 'end_time': '1597825338', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:2条
2020-08-19 at 19:46:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_xinhuanet_raw', 'spider_name': 'caijing_news_redian', 'end_time': '1597825394', 'start_time': '1597825394'}  消息处理总量:1条
2020-08-19 at 19:47:08 | SUCCESS | 消息内容:{'start_time': '1597825394', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597825397', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:4条
2020-08-19 at 19:47:12 | SUCCESS | 消息内容:{'start_time': '1597825468', 'collection_name': 'sy_news_hangye_bmlink_raw', 'end_time': '1597825468', 'spider_name': 'hangye_bmlink_marketnews'}  消息处理总量:1条
2020-08-19 at 19:47:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597825373', 'end_time': '1597825377', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-08-19 at 19:47:16 | SUCCESS | 消息内容:{'start_time': '1597825545', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597825545', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-08-19 at 19:47:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1597825576', 'spider_name': 'caijing_cs_jigou', 'start_time': '1597825576'}  消息处理总量:1条
2020-08-19 at 19:47:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eccn_raw', 'start_time': '1597825609', 'spider_name': 'caijing_eccn_zxzx', 'end_time': '1597825609'}  消息处理总量:1条
2020-08-19 at 19:47:23 | SUCCESS | 消息内容:{'start_time': '1597825604', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597825606', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-08-19 at 19:47:25 | SUCCESS | 消息内容:{'start_time': '1597825440', 'spider_name': 'hangye_szaeia_news', 'end_time': '1597825445', 'collection_name': 'sy_news_hangye_szaeia_raw'}  消息处理总量:10条
2020-08-19 at 19:47:27 | SUCCESS | 消息内容:{'start_time': '1597825556', 'collection_name': 'sy_news_finance_cqnews_raw', 'end_time': '1597825556', 'spider_name': 'caijing_cqnews_finance_all'}  消息处理总量:1条
2020-08-19 at 19:47:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597825638', 'start_time': '1597825634', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:8条
2020-08-19 at 19:47:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1597825666', 'start_time': '1597825665'}  消息处理总量:2条
2020-08-19 at 19:47:37 | SUCCESS | 消息内容:{'start_time': '1597825664', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597825667', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:5条
2020-08-19 at 19:47:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597825788', 'end_time': '1597825790'}  消息处理总量:3条
2020-08-19 at 19:47:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1597825839', 'end_time': '1597825839'}  消息处理总量:1条
2020-08-19 at 19:47:46 | SUCCESS | 消息内容:{'start_time': '1597825813', 'collection_name': 'sy_news_finance_ifeng_raw', 'end_time': '1597825814', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:3条
2020-08-19 at 19:47:50 | SUCCESS | 消息内容:{'start_time': '1597825792', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597825798', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:6条
2020-08-19 at 19:47:51 | SUCCESS | 消息内容:{'start_time': '1597825885', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597825885', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-19 at 19:47:54 | SUCCESS | 消息内容:{'start_time': '1597825876', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597825876', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-19 at 19:47:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597825891', 'start_time': '1597825867'}  消息处理总量:3条
2020-08-19 at 19:47:57 | SUCCESS | 消息内容:{'start_time': '1597825924', 'collection_name': 'sy_news_finance_ccmn_raw', 'end_time': '1597825931', 'spider_name': 'caijing_ccmn_yaowen'}  消息处理总量:2条
2020-08-19 at 19:48:00 | SUCCESS | 消息内容:{'start_time': '1597826003', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1597826003', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-19 at 19:48:02 | SUCCESS | 消息内容:{'start_time': '1597825996', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597825996', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-08-19 at 19:48:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597825829', 'start_time': '1597825806'}  消息处理总量:11条
2020-08-19 at 19:48:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1597826009', 'end_time': '1597826009'}  消息处理总量:1条
2020-08-19 at 19:48:17 | SUCCESS | 消息内容:{'start_time': '1597825996', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597826004', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:10条
2020-08-19 at 19:48:21 | SUCCESS | 消息内容:{'start_time': '1597826070', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1597826083', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:2条
2020-08-19 at 19:48:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1597826052', 'end_time': '1597826060', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:5条
2020-08-19 at 19:48:25 | SUCCESS | 消息内容:{'start_time': '1597826066', 'collection_name': 'sy_news_finance_smm_raw', 'end_time': '1597826073', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:2条
2020-08-19 at 19:48:30 | SUCCESS | 消息内容:{'start_time': '1597826074', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597826076', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:3条
2020-08-19 at 19:48:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'start_time': '1597826075', 'spider_name': 'caijing_abi_zixun', 'end_time': '1597826104'}  消息处理总量:7条
2020-08-19 at 19:48:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1597826175', 'spider_name': 'caijing_yicai_cj', 'start_time': '1597826175'}  消息处理总量:1条
2020-08-19 at 19:48:41 | SUCCESS | 消息内容:{'start_time': '1597826175', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597826178', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:7条
2020-08-19 at 19:48:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597826196', 'spider_name': 'caijing_jrj_ss', 'start_time': '1597826195'}  消息处理总量:0条
2020-08-19 at 19:48:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news', 'end_time': '1597826230', 'start_time': '1597826226'}  消息处理总量:0条
2020-08-19 at 19:48:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1597826209', 'end_time': '1597826210'}  消息处理总量:3条
2020-08-19 at 19:48:57 | SUCCESS | 消息内容:{'start_time': '1597826162', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597826202', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:8条
2020-08-19 at 19:49:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cbcie_raw', 'start_time': '1597826266', 'spider_name': 'hangye_cbcie_news', 'end_time': '1597826271'}  消息处理总量:8条
2020-08-19 at 19:49:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy', 'start_time': '1597826254', 'end_time': '1597826254'}  消息处理总量:1条
2020-08-19 at 19:49:06 | SUCCESS | 消息内容:{'start_time': '1597826255', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597826259', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:7条
2020-08-19 at 19:49:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_dcement_raw', 'end_time': '1597826269', 'spider_name': 'caijing_dcement_zixun', 'start_time': '1597826269'}  消息处理总量:1条
2020-08-19 at 19:49:11 | SUCCESS | 消息内容:{'start_time': '1597826297', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597826297', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-08-19 at 19:49:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597826308', 'end_time': '1597826308'}  消息处理总量:1条
2020-08-19 at 19:49:14 | SUCCESS | 消息内容:{'start_time': '1597826184', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1597826184', 'spider_name': 'caijing_cyzone_all'}  消息处理总量:1条
2020-08-19 at 19:49:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597825948', 'start_time': '1597825922'}  消息处理总量:43条
2020-08-19 at 19:49:18 | SUCCESS | 消息内容:{'start_time': '1597826318', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597826335', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-08-19 at 19:49:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_kj', 'end_time': '1597826353', 'start_time': '1597826353'}  消息处理总量:1条
2020-08-19 at 19:49:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597826256', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1597826256'}  消息处理总量:1条
2020-08-19 at 19:49:21 | SUCCESS | 消息内容:{'start_time': '1597826382', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597826382', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-19 at 19:49:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_smm_raw', 'end_time': '1597826373', 'start_time': '1597826373', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:1条
2020-08-19 at 19:49:24 | SUCCESS | 消息内容:{'start_time': '1597826374', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1597826376', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:4条
2020-08-19 at 19:49:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597826455', 'start_time': '1597826455'}  消息处理总量:1条
2020-08-19 at 19:49:27 | SUCCESS | 消息内容:{'start_time': '1597826433', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597826451', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:2条
2020-08-19 at 19:49:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cankaoxiaoxi_raw', 'start_time': '1597826395', 'spider_name': 'caijing_cankaoxiaoxi_caijing', 'end_time': '1597826395'}  消息处理总量:1条
2020-08-19 at 19:49:32 | SUCCESS | 消息内容:{'start_time': '1597826434', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597826440', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:2条
2020-08-19 at 19:49:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cheaa_raw', 'spider_name': 'caijing_cheaa_hangye', 'end_time': '1597826505', 'start_time': '1597826504'}  消息处理总量:4条
2020-08-19 at 19:49:35 | SUCCESS | 消息内容:{'start_time': '1597826527', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1597826527', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:3条
2020-08-19 at 19:49:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597826496', 'start_time': '1597826474'}  消息处理总量:13条
2020-08-19 at 19:49:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1597826508', 'end_time': '1597826517'}  消息处理总量:0条
2020-08-19 at 19:49:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597826565', 'start_time': '1597826564'}  消息处理总量:2条
2020-08-19 at 19:49:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_petroren_raw', 'spider_name': 'hangye_petroren_hydt', 'end_time': '1597826614', 'start_time': '1597826614'}  消息处理总量:1条
2020-08-19 at 19:49:47 | SUCCESS | 消息内容:{'start_time': '1597826526', 'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1597826530', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-08-19 at 19:49:52 | SUCCESS | 消息内容:{'start_time': '1597826694', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597826694', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-19 at 19:49:59 | SUCCESS | 消息内容:{'start_time': '1597826703', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1597826703', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:2条
2020-08-19 at 19:50:11 | SUCCESS | 消息内容:{'start_time': '1597826715', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597826715', 'spider_name': 'caijing_nbd_gongsi_all'}  消息处理总量:1条
2020-08-19 at 19:50:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597826624', 'start_time': '1597826615'}  消息处理总量:8条
2020-08-19 at 19:50:20 | SUCCESS | 消息内容:{'start_time': '1597826773', 'spider_name': 'hangye_csia_iccad_news', 'end_time': '1597826773', 'collection_name': 'sy_news_hangye_csia_iccad_raw'}  消息处理总量:1条
2020-08-19 at 19:50:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597826568', 'start_time': '1597826547'}  消息处理总量:13条
2020-08-19 at 19:50:29 | SUCCESS | 消息内容:{'start_time': '1597826626', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1597826626', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:1条
2020-08-19 at 19:50:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_hg', 'end_time': '1597826802', 'start_time': '1597826802'}  消息处理总量:1条
2020-08-19 at 19:50:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597826790', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597826788'}  消息处理总量:4条
2020-08-19 at 19:50:37 | SUCCESS | 消息内容:{'start_time': '1597826798', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597826806', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-19 at 19:50:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597826784', 'start_time': '1597826784', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 19:50:39 | SUCCESS | 消息内容:{'start_time': '1597826685', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597826709', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:10条
2020-08-19 at 19:50:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597826875', 'start_time': '1597826875', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
