2020-04-22 at 13:40:00 | SUCCESS | 消息内容:{'end_time': '1587533944', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587533944', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-04-24 at 14:12:46 | SUCCESS | 消息内容:{'start_time': '1587708707', 'end_time': '1587708709', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-04-24 at 14:13:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587708742', 'end_time': '1587708746', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:6条
2020-04-24 at 14:14:28 | SUCCESS | 消息内容:{'end_time': '1587708812', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587708812'}  消息处理总量:1条
2020-04-24 at 14:14:59 | SUCCESS | 消息内容:{'start_time': '1587708912', 'end_time': '1587708912', 'spider_name': 'hangye_oil_news', 'collection_name': 'sy_news_hangye_in_en_raw'}  消息处理总量:1条
2020-04-24 at 14:15:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_hongguan', 'start_time': '1587708862', 'end_time': '1587708863', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:3条
2020-04-24 at 14:15:24 | SUCCESS | 消息内容:{'end_time': '1587708863', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_dichan', 'start_time': '1587708863'}  消息处理总量:1条
2020-04-24 at 14:16:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587708906', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587708904'}  消息处理总量:5条
2020-04-24 at 14:16:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1587708914', 'end_time': '1587708916', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-04-24 at 14:16:19 | SUCCESS | 消息内容:{'end_time': '1587708925', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1587708924'}  消息处理总量:3条
2020-04-24 at 14:16:49 | SUCCESS | 消息内容:{'start_time': '1587708953', 'end_time': '1587708953', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-04-24 at 14:18:06 | SUCCESS | 消息内容:{'end_time': '1587709024', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587709017'}  消息处理总量:9条
2020-04-24 at 14:18:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587709035', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587709034'}  消息处理总量:2条
2020-04-24 at 14:18:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587708967', 'end_time': '1587708991', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:34条
2020-04-24 at 14:18:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587709045', 'end_time': '1587709045', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-24 at 14:18:32 | SUCCESS | 消息内容:{'end_time': '1587709119', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'spider_name': 'hangye_instrumentsinfo_news', 'start_time': '1587709114'}  消息处理总量:4条
2020-04-24 at 14:19:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587709115', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587709114'}  消息处理总量:2条
2020-04-24 at 14:19:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1587709121', 'end_time': '1587709121', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-24 at 14:20:26 | SUCCESS | 消息内容:{'end_time': '1587709162', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_kcb', 'start_time': '1587709162'}  消息处理总量:1条
2020-04-24 at 14:20:47 | SUCCESS | 消息内容:{'start_time': '1587709191', 'end_time': '1587709191', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-24 at 14:21:05 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'start_time': '1587709264', 'end_time': '1587709273', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:6条
2020-04-24 at 14:21:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1587709242', 'spider_name': 'caijing_china_hg', 'start_time': '1587709242'}  消息处理总量:1条
2020-04-24 at 14:21:57 | SUCCESS | 消息内容:{'end_time': '1587709252', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587709252'}  消息处理总量:1条
2020-04-24 at 14:22:40 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1587709374', 'start_time': '1587709372'}  消息处理总量:4条
2020-04-24 at 14:23:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1587709334', 'start_time': '1587709334'}  消息处理总量:1条
2020-04-24 at 14:23:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587709335', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587709327'}  消息处理总量:14条
2020-04-24 at 14:23:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587709357', 'start_time': '1587709353'}  消息处理总量:7条
2020-04-24 at 14:23:47 | SUCCESS | 消息内容:{'start_time': '1587709354', 'end_time': '1587709360', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-04-24 at 14:24:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587709384', 'spider_name': 'caijing_sina_zq', 'start_time': '1587709384'}  消息处理总量:1条
2020-04-24 at 14:24:21 | SUCCESS | 消息内容:{'spider_name': 'hangye_ledinside_news', 'start_time': '1587709472', 'end_time': '1587709472', 'collection_name': 'sy_news_hangye_ledinside_raw'}  消息处理总量:1条
2020-04-24 at 14:24:34 | SUCCESS | 消息内容:{'end_time': '1587709327', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587709277'}  消息处理总量:80条
2020-04-24 at 14:24:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587709432', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587709431'}  消息处理总量:2条
2020-04-24 at 14:26:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587709506', 'start_time': '1587709506'}  消息处理总量:1条
2020-04-24 at 14:26:27 | SUCCESS | 消息内容:{'start_time': '1587709534', 'end_time': '1587709534', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-04-24 at 14:26:41 | SUCCESS | 消息内容:{'end_time': '1587709526', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587709524'}  消息处理总量:5条
2020-04-24 at 14:27:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587709562', 'end_time': '1587709566', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-04-24 at 14:27:21 | SUCCESS | 消息内容:{'end_time': '1587709655', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guonei', 'start_time': '1587709652'}  消息处理总量:5条
2020-04-24 at 14:27:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1587709675', 'spider_name': 'hangye_autohome_news', 'start_time': '1587709675'}  消息处理总量:1条
2020-04-24 at 14:28:30 | SUCCESS | 消息内容:{'end_time': '1587709656', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587709655'}  消息处理总量:3条
2020-04-24 at 14:28:43 | SUCCESS | 消息内容:{'end_time': '1587709664', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587709664'}  消息处理总量:1条
2020-04-24 at 14:28:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587709643', 'start_time': '1587709638'}  消息处理总量:8条
2020-04-24 at 14:28:59 | SUCCESS | 消息内容:{'end_time': '1587709673', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1587709673'}  消息处理总量:1条
2020-04-24 at 14:29:11 | SUCCESS | 消息内容:{'start_time': '1587709589', 'end_time': '1587709653', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:26条
2020-04-24 at 14:29:48 | SUCCESS | 消息内容:{'end_time': '1587709734', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587709734'}  消息处理总量:1条
2020-04-24 at 14:30:57 | SUCCESS | 消息内容:{'start_time': '1587709785', 'end_time': '1587709788', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-04-24 at 14:31:01 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guoji', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1587709848', 'start_time': '1587709834'}  消息处理总量:24条
2020-04-24 at 14:31:17 | SUCCESS | 消息内容:{'end_time': '1587709812', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587709811'}  消息处理总量:2条
2020-04-24 at 14:32:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1587709864', 'end_time': '1587709865', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-04-24 at 14:32:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1587709874', 'spider_name': 'caijing_china_zq', 'start_time': '1587709871'}  消息处理总量:3条
2020-04-24 at 14:32:51 | SUCCESS | 消息内容:{'end_time': '1587709985', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1587709982'}  消息处理总量:5条
2020-04-24 at 14:33:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_semiinsights_raw', 'end_time': '1587709997', 'spider_name': 'hangye_semiinsights_news', 'start_time': '1587709992'}  消息处理总量:8条
2020-04-24 at 14:33:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587709925', 'start_time': '1587709924'}  消息处理总量:2条
2020-04-24 at 14:33:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1587709944', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1587709944'}  消息处理总量:1条
2020-04-24 at 14:33:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587709974', 'end_time': '1587709975', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-24 at 14:33:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587709969', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587709962'}  消息处理总量:4条
2020-04-24 at 14:33:57 | SUCCESS | 消息内容:{'end_time': '1587709928', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587709897'}  消息处理总量:48条
2020-04-24 at 14:34:18 | SUCCESS | 消息内容:{'start_time': '1587710004', 'end_time': '1587710004', 'spider_name': 'caijing_sina_zq', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-24 at 14:35:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_chydd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587710074', 'start_time': '1587710074'}  消息处理总量:1条
2020-04-24 at 14:36:26 | SUCCESS | 消息内容:{'end_time': '1587710126', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587710122'}  消息处理总量:8条
2020-04-24 at 14:36:31 | SUCCESS | 消息内容:{'start_time': '1587710134', 'end_time': '1587710135', 'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:3条
2020-04-24 at 14:36:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587710144', 'start_time': '1587710144'}  消息处理总量:1条
2020-04-24 at 14:37:19 | SUCCESS | 消息内容:{'end_time': '1587710182', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587710182'}  消息处理总量:2条
2020-04-24 at 14:37:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1587710212', 'spider_name': 'caijing_caijing_industry', 'start_time': '1587710212'}  消息处理总量:1条
2020-04-24 at 14:38:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587710207', 'end_time': '1587710227', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:33条
2020-04-24 at 14:38:40 | SUCCESS | 消息内容:{'end_time': '1587710259', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587710258'}  消息处理总量:2条
2020-04-24 at 14:38:56 | SUCCESS | 消息内容:{'start_time': '1587710274', 'end_time': '1587710276', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-04-24 at 14:39:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587710323', 'start_time': '1587710322'}  消息处理总量:2条
2020-04-24 at 14:39:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587710339', 'spider_name': 'caijing_eastmoney_czggng', 'start_time': '1587710339'}  消息处理总量:1条
2020-04-24 at 14:39:56 | SUCCESS | 消息内容:{'end_time': '1587710334', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587710284'}  消息处理总量:6条
2020-04-24 at 14:40:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1587710362', 'end_time': '1587710362', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-24 at 14:41:43 | SUCCESS | 消息内容:{'start_time': '1587710431', 'end_time': '1587710433', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-04-24 at 14:41:45 | SUCCESS | 消息内容:{'end_time': '1587710412', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1587710404'}  消息处理总量:14条
2020-04-24 at 14:42:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587710465', 'start_time': '1587710464'}  消息处理总量:3条
2020-04-24 at 14:42:19 | SUCCESS | 消息内容:{'end_time': '1587710485', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1587710485'}  消息处理总量:1条
2020-04-24 at 14:43:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1587710603', 'spider_name': 'hangye_autohome_news', 'start_time': '1587710603'}  消息处理总量:1条
2020-04-24 at 14:43:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587710538', 'start_time': '1587710517'}  消息处理总量:28条
2020-04-24 at 14:44:16 | SUCCESS | 消息内容:{'end_time': '1587710581', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587710568'}  消息处理总量:17条
2020-04-24 at 14:44:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587710601', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587710594'}  消息处理总量:7条
2020-04-24 at 14:44:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587710572', 'end_time': '1587710617', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:7条
2020-04-24 at 14:44:47 | SUCCESS | 消息内容:{'end_time': '1587710632', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1587710632'}  消息处理总量:1条
2020-04-24 at 14:44:57 | SUCCESS | 消息内容:{'start_time': '1587710641', 'end_time': '1587710641', 'spider_name': 'caijing_china_qiche', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-04-24 at 14:45:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_kcb', 'start_time': '1587710665', 'end_time': '1587710665', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-04-24 at 14:45:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587710673', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587710673'}  消息处理总量:2条
2020-04-24 at 14:45:31 | SUCCESS | 消息内容:{'end_time': '1587710672', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan', 'start_time': '1587710672'}  消息处理总量:2条
2020-04-24 at 14:46:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587710742', 'end_time': '1587710742', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-24 at 14:46:49 | SUCCESS | 消息内容:{'end_time': '1587710755', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1587710754'}  消息处理总量:2条
