2020-04-26 at 09:30:08 | ERROR | 算法模型服务端口未开启
2020-04-30 at 19:00:05 | SUCCESS | 消息内容:{'end_time': '1588244422', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1588244422'}  消息处理总量:1条
2020-04-30 at 19:00:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_zq', 'start_time': '1588244364', 'end_time': '1588244364'}  消息处理总量:1条
2020-04-30 at 19:01:42 | SUCCESS | 消息内容:{'end_time': '1588244444', 'start_time': '1588244444', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zq'}  消息处理总量:1条
2020-04-30 at 19:03:31 | SUCCESS | 消息内容:{'end_time': '1588244554', 'spider_name': 'caijing_sina_kcb', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588244553'}  消息处理总量:2条
2020-04-30 at 19:04:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1588244616', 'start_time': '1588244614', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-04-30 at 19:04:36 | SUCCESS | 消息内容:{'end_time': '1588244622', 'start_time': '1588244622', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-04-30 at 19:05:01 | SUCCESS | 消息内容:{'end_time': '1588244642', 'spider_name': 'caijing_cnstock_cyjj', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1588244642'}  消息处理总量:1条
2020-04-30 at 19:05:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1588244650', 'start_time': '1588244648', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-04-30 at 19:05:30 | SUCCESS | 消息内容:{'end_time': '1588244676', 'start_time': '1588244676', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-04-30 at 19:06:15 | SUCCESS | 消息内容:{'end_time': '1588244715', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588244698'}  消息处理总量:18条
2020-04-30 at 19:06:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1588244725', 'start_time': '1588244720', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:10条
2020-04-30 at 19:06:28 | SUCCESS | 消息内容:{'end_time': '1588244732', 'start_time': '1588244725', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:5条
2020-04-30 at 19:07:17 | SUCCESS | 消息内容:{'end_time': '1588244853', 'spider_name': 'hangye_zgkyb_news', 'collection_name': 'sy_news_hangye_zgkyb_raw', 'start_time': '1588244852'}  消息处理总量:3条
2020-04-30 at 19:07:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1588244795', 'end_time': '1588244795'}  消息处理总量:1条
2020-04-30 at 19:07:36 | SUCCESS | 消息内容:{'end_time': '1588244802', 'start_time': '1588244802', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-30 at 19:08:39 | SUCCESS | 消息内容:{'end_time': '1588244861', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588244845'}  消息处理总量:26条
2020-04-30 at 19:08:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1588244952', 'start_time': '1588244952', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-04-30 at 19:08:59 | SUCCESS | 消息内容:{'end_time': '1588244883', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588244872'}  消息处理总量:11条
2020-04-30 at 19:09:11 | SUCCESS | 消息内容:{'end_time': '1588244896', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588244894'}  消息处理总量:2条
2020-04-30 at 19:09:45 | SUCCESS | 消息内容:{'end_time': '1588244932', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1588244932', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-30 at 19:09:49 | SUCCESS | 消息内容:{'end_time': '1588244935', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1588244932'}  消息处理总量:7条
2020-04-30 at 19:11:34 | SUCCESS | 消息内容:{'end_time': '1588245037', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588245034'}  消息处理总量:6条
2020-04-30 at 19:12:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_dichan', 'start_time': '1588245082', 'end_time': '1588245082'}  消息处理总量:1条
2020-04-30 at 19:12:25 | SUCCESS | 消息内容:{'end_time': '1588245094', 'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1588245094'}  消息处理总量:1条
2020-04-30 at 19:12:45 | SUCCESS | 消息内容:{'end_time': '1588245112', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245112'}  消息处理总量:1条
2020-04-30 at 19:14:11 | SUCCESS | 消息内容:{'end_time': '1588245194', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588245182', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:17条
2020-04-30 at 19:14:46 | SUCCESS | 消息内容:{'end_time': '1588245234', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588245234'}  消息处理总量:1条
2020-04-30 at 19:14:56 | SUCCESS | 消息内容:{'end_time': '1588245242', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245241'}  消息处理总量:2条
2020-04-30 at 19:15:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'end_time': '1588245253', 'start_time': '1588245252', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:2条
2020-04-30 at 19:15:27 | SUCCESS | 消息内容:{'end_time': '1588245268', 'start_time': '1588245268', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-04-30 at 19:15:46 | SUCCESS | 消息内容:{'end_time': '1588245295', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245294'}  消息处理总量:3条
2020-04-30 at 19:16:18 | SUCCESS | 消息内容:{'start_time': '1588245317', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1588245321'}  消息处理总量:5条
2020-04-30 at 19:16:34 | SUCCESS | 消息内容:{'end_time': '1588245338', 'start_time': '1588245335', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:7条
2020-04-30 at 19:16:35 | SUCCESS | 消息内容:{'end_time': '1588245344', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588245344'}  消息处理总量:1条
2020-04-30 at 19:17:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zq', 'start_time': '1588245376', 'end_time': '1588245376'}  消息处理总量:1条
2020-04-30 at 19:17:46 | SUCCESS | 消息内容:{'end_time': '1588245415', 'start_time': '1588245415', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-04-30 at 19:17:56 | SUCCESS | 消息内容:{'end_time': '1588245422', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245421'}  消息处理总量:2条
2020-04-30 at 19:18:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1588245518', 'start_time': '1588245513', 'spider_name': 'hangye_mining120_guonei'}  消息处理总量:10条
2020-04-30 at 19:19:07 | SUCCESS | 消息内容:{'end_time': '1588245565', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1588245565'}  消息处理总量:1条
2020-04-30 at 19:19:18 | SUCCESS | 消息内容:{'end_time': '1588245503', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588245492'}  消息处理总量:11条
2020-04-30 at 19:19:25 | SUCCESS | 消息内容:{'end_time': '1588245515', 'start_time': '1588245514', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:3条
2020-04-30 at 19:19:33 | SUCCESS | 消息内容:{'end_time': '1588245495', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588245464', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:45条
2020-04-30 at 19:20:10 | SUCCESS | 消息内容:{'end_time': '1588245551', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245551'}  消息处理总量:1条
2020-04-30 at 19:20:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1588245577', 'end_time': '1588245578'}  消息处理总量:2条
2020-04-30 at 19:20:46 | SUCCESS | 消息内容:{'end_time': '1588245592', 'spider_name': 'caijing_cnstock_kcb', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1588245592'}  消息处理总量:1条
2020-04-30 at 19:21:28 | SUCCESS | 消息内容:{'end_time': '1588245632', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588245628'}  消息处理总量:5条
2020-04-30 at 19:21:46 | SUCCESS | 消息内容:{'start_time': '1588245654', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1588245654'}  消息处理总量:1条
2020-04-30 at 19:24:27 | SUCCESS | 消息内容:{'end_time': '1588245814', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw', 'start_time': '1588245814'}  消息处理总量:1条
2020-04-30 at 19:25:17 | SUCCESS | 消息内容:{'end_time': '1588245863', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245863'}  消息处理总量:2条
2020-04-30 at 19:25:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1588245892', 'start_time': '1588245887', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:7条
2020-04-30 at 19:25:55 | SUCCESS | 消息内容:{'end_time': '1588245904', 'spider_name': 'caijing_qq_Agu', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1588245904'}  消息处理总量:1条
2020-04-30 at 19:26:25 | SUCCESS | 消息内容:{'end_time': '1588245924', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588245914'}  消息处理总量:17条
2020-04-30 at 19:26:37 | SUCCESS | 消息内容:{'end_time': '1588245943', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588245937', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-04-30 at 19:26:53 | SUCCESS | 消息内容:{'end_time': '1588245957', 'start_time': '1588245954', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:5条
2020-04-30 at 19:26:56 | SUCCESS | 消息内容:{'end_time': '1588245965', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588245964'}  消息处理总量:2条
2020-04-30 at 19:27:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'end_time': '1588245982', 'start_time': '1588245982', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-04-30 at 19:28:15 | SUCCESS | 消息内容:{'end_time': '1588246043', 'start_time': '1588246043', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-30 at 19:29:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588246111', 'end_time': '1588246114'}  消息处理总量:6条
2020-04-30 at 19:29:29 | SUCCESS | 消息内容:{'end_time': '1588246101', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588246084'}  消息处理总量:29条
2020-04-30 at 19:30:11 | SUCCESS | 消息内容:{'end_time': '1588246158', 'spider_name': 'caijing_eastmoney_cjjsp', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588246158'}  消息处理总量:1条
2020-04-30 at 19:30:27 | SUCCESS | 消息内容:{'end_time': '1588246174', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588246172'}  消息处理总量:2条
2020-04-30 at 19:30:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_xsb', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588246183', 'end_time': '1588246183'}  消息处理总量:2条
2020-04-30 at 19:30:57 | SUCCESS | 消息内容:{'end_time': '1588246198', 'start_time': '1588246196', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-04-30 at 19:31:50 | SUCCESS | 消息内容:{'end_time': '1588246253', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588246247'}  消息处理总量:10条
2020-04-30 at 19:32:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1588246274', 'start_time': '1588246274', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-30 at 19:32:26 | SUCCESS | 消息内容:{'end_time': '1588246292', 'start_time': '1588246292', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-04-30 at 19:33:25 | SUCCESS | 消息内容:{'end_time': '1588246354', 'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1588246354'}  消息处理总量:1条
2020-04-30 at 19:33:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1588246352', 'end_time': '1588246354'}  消息处理总量:4条
2020-04-30 at 19:33:41 | SUCCESS | 消息内容:{'end_time': '1588246364', 'start_time': '1588246364', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_kcb'}  消息处理总量:1条
2020-04-30 at 19:34:47 | SUCCESS | 消息内容:{'end_time': '1588246431', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588246422'}  消息处理总量:16条
2020-04-30 at 19:35:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1588246475', 'end_time': '1588246475'}  消息处理总量:1条
2020-04-30 at 19:36:26 | SUCCESS | 消息内容:{'end_time': '1588246534', 'start_time': '1588246534', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy'}  消息处理总量:1条
2020-04-30 at 19:37:00 | SUCCESS | 消息内容:{'end_time': '1588246566', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588246556'}  消息处理总量:10条
2020-04-30 at 19:37:11 | SUCCESS | 消息内容:{'end_time': '1588246576', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1588246574', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-04-30 at 19:37:23 | SUCCESS | 消息内容:{'end_time': '1588246588', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1588246584'}  消息处理总量:5条
2020-04-30 at 19:38:00 | SUCCESS | 消息内容:{'end_time': '1588246623', 'spider_name': 'caijing_ifeng_hongguan', 'collection_name': 'sy_news_finance_ifeng_raw', 'start_time': '1588246622'}  消息处理总量:3条
2020-04-30 at 19:38:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_hg', 'end_time': '1588246652', 'start_time': '1588246652', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-04-30 at 19:39:45 | SUCCESS | 消息内容:{'end_time': '1588246732', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1588246732'}  消息处理总量:1条
2020-04-30 at 19:40:12 | SUCCESS | 消息内容:{'end_time': '1588246758', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1588246754'}  消息处理总量:7条
2020-04-30 at 19:40:17 | SUCCESS | 消息内容:{'end_time': '1588246764', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1588246761', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:4条
2020-04-30 at 19:40:37 | SUCCESS | 消息内容:{'end_time': '1588246853', 'spider_name': 'hangye_dramx_news', 'collection_name': 'sy_news_hangye_dramx_raw', 'start_time': '1588246853'}  消息处理总量:1条
2020-04-30 at 19:40:57 | SUCCESS | 消息内容:{'end_time': '1588246803', 'spider_name': 'caijing_sohu_xsb', 'collection_name': 'sy_news_finance_sohu_raw', 'start_time': '1588246803'}  消息处理总量:1条
2020-04-30 at 19:41:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1588246827', 'start_time': '1588246817', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-04-30 at 19:41:26 | SUCCESS | 消息内容:{'end_time': '1588246903', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1588246903'}  消息处理总量:1条
2020-04-30 at 19:41:27 | SUCCESS | 消息内容:{'end_time': '1588246903', 'spider_name': 'hangye_ic_ceca_news', 'collection_name': 'sy_news_hangye_ic_ceca_raw', 'start_time': '1588246903'}  消息处理总量:1条
