2020-08-24 at 09:17:19 | SUCCESS | 消息内容:{'end_time': '1598230910', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'start_time': '1598230910', 'spider_name': 'hangye_instrumentsinfo_news'}  消息处理总量:1条
2020-08-26 at 18:12:17 | SUCCESS | 消息内容:{'end_time': '1598436746', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598436746', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-08-26 at 18:12:59 | SUCCESS | 消息内容:{'end_time': '1598436784', 'start_time': '1598436784', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-26 at 18:13:05 | SUCCESS | 消息内容:{'end_time': '1598436735', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598436716', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:47条
2020-08-26 at 18:13:18 | SUCCESS | 消息内容:{'end_time': '1598436803', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598436764', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-26 at 18:13:33 | SUCCESS | 消息内容:{'end_time': '1598436808', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598436808', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-26 at 18:13:49 | SUCCESS | 消息内容:{'end_time': '1598436848', 'start_time': '1598436844', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_xsb'}  消息处理总量:3条
2020-08-26 at 18:14:03 | SUCCESS | 消息内容:{'end_time': '1598436863', 'spider_name': 'caijing_china_ny', 'start_time': '1598436863', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-08-26 at 18:14:09 | SUCCESS | 消息内容:{'start_time': '1598436697', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598436745'}  消息处理总量:90条
2020-08-26 at 18:15:04 | SUCCESS | 消息内容:{'end_time': '1598436926', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1598436924', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-08-26 at 18:15:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_zhaiquan', 'end_time': '1598436917', 'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1598436905'}  消息处理总量:19条
2020-08-26 at 18:15:31 | SUCCESS | 消息内容:{'start_time': '1598436921', 'end_time': '1598436939', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-08-26 at 18:15:35 | SUCCESS | 消息内容:{'end_time': '1598436872', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598436872', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-08-26 at 18:15:47 | SUCCESS | 消息内容:{'end_time': '1598436937', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1598436936', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-08-26 at 18:15:56 | SUCCESS | 消息内容:{'end_time': '1598436979', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598436979'}  消息处理总量:1条
2020-08-26 at 18:16:03 | SUCCESS | 消息内容:{'start_time': '1598436926', 'end_time': '1598436934', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:5条
2020-08-26 at 18:16:52 | SUCCESS | 消息内容:{'end_time': '1598437027', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598437025', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-08-26 at 18:16:58 | SUCCESS | 消息内容:{'start_time': '1598437032', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_zq', 'end_time': '1598437032'}  消息处理总量:1条
2020-08-26 at 18:17:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598437036', 'start_time': '1598437032', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:8条
2020-08-26 at 18:17:11 | SUCCESS | 消息内容:{'end_time': '1598437029', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598437023', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:6条
2020-08-26 at 18:17:20 | SUCCESS | 消息内容:{'start_time': '1598437056', 'end_time': '1598437057', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-26 at 18:17:52 | SUCCESS | 消息内容:{'end_time': '1598437043', 'spider_name': 'caijing_iresearch_news', 'start_time': '1598437043', 'collection_name': 'sy_news_finance_iresearch_raw'}  消息处理总量:1条
2020-08-26 at 18:18:05 | SUCCESS | 消息内容:{'start_time': '1598437105', 'end_time': '1598437111', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-26 at 18:18:16 | SUCCESS | 消息内容:{'end_time': '1598437096', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598437085', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:19条
2020-08-26 at 18:18:50 | SUCCESS | 消息内容:{'end_time': '1598437135', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1598437134'}  消息处理总量:2条
2020-08-26 at 18:19:00 | SUCCESS | 消息内容:{'start_time': '1598437134', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1598437138'}  消息处理总量:4条
2020-08-26 at 18:19:01 | SUCCESS | 消息内容:{'end_time': '1598437165', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1598437156', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-26 at 18:19:15 | SUCCESS | 消息内容:{'end_time': '1598437149', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598437137', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-08-26 at 18:19:21 | SUCCESS | 消息内容:{'end_time': '1598437183', 'spider_name': 'caijing_nbd_gongsi_all', 'start_time': '1598437183', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-08-26 at 18:19:57 | SUCCESS | 消息内容:{'start_time': '1598437202', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1598437204'}  消息处理总量:6条
2020-08-26 at 18:20:00 | SUCCESS | 消息内容:{'end_time': '1598437215', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1598437215'}  消息处理总量:1条
2020-08-26 at 18:20:35 | SUCCESS | 消息内容:{'end_time': '1598437225', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'start_time': '1598437225', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:2条
2020-08-26 at 18:20:46 | SUCCESS | 消息内容:{'start_time': '1598437238', 'end_time': '1598437248', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:19条
2020-08-26 at 18:20:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1598437265', 'start_time': '1598437265', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-26 at 18:20:58 | SUCCESS | 消息内容:{'start_time': '1598437140', 'end_time': '1598437207', 'spider_name': 'caijing_winshang_yaowen_all', 'collection_name': 'sy_news_finance_winshang_raw'}  消息处理总量:3条
2020-08-26 at 18:21:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598437271', 'start_time': '1598437266', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-08-26 at 18:21:48 | SUCCESS | 消息内容:{'end_time': '1598437293', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598437293'}  消息处理总量:1条
2020-08-26 at 18:21:53 | SUCCESS | 消息内容:{'start_time': '1598437335', 'end_time': '1598437336', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-26 at 18:22:22 | SUCCESS | 消息内容:{'end_time': '1598437235', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598437188', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:80条
2020-08-26 at 18:22:24 | SUCCESS | 消息内容:{'end_time': '1598437311', 'start_time': '1598437311', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all'}  消息处理总量:1条
2020-08-26 at 18:24:24 | SUCCESS | 消息内容:{'start_time': '1598437475', 'end_time': '1598437475', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-26 at 18:25:00 | SUCCESS | 消息内容:{'end_time': '1598437495', 'collection_name': 'sy_news_finance_pedaily_raw', 'start_time': '1598437494', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:3条
2020-08-26 at 18:25:01 | SUCCESS | 消息内容:{'end_time': '1598437521', 'spider_name': 'caijing_southmoney_zhaiquan', 'start_time': '1598437521', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:1条
2020-08-26 at 18:25:16 | SUCCESS | 消息内容:{'start_time': '1598437514', 'end_time': '1598437516', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-26 at 18:25:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598437551', 'start_time': '1598437549', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-26 at 18:26:02 | SUCCESS | 消息内容:{'end_time': '1598437554', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1598437545', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-08-26 at 18:26:15 | SUCCESS | 消息内容:{'start_time': '1598437595', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1598437597'}  消息处理总量:0条
2020-08-26 at 18:27:06 | SUCCESS | 消息内容:{'end_time': '1598437629', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598437625'}  消息处理总量:7条
2020-08-26 at 18:27:22 | SUCCESS | 消息内容:{'end_time': '1598437639', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598437632', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-26 at 18:27:28 | SUCCESS | 消息内容:{'start_time': '1598437624', 'end_time': '1598437641', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:5条
2020-08-26 at 18:28:01 | SUCCESS | 消息内容:{'end_time': '1598437616', 'spider_name': 'caijing_chinaventure_jiaoyu', 'start_time': '1598437616', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-08-26 at 18:28:11 | SUCCESS | 消息内容:{'end_time': '1598437691', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598437679', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:19条
2020-08-26 at 18:28:27 | SUCCESS | 消息内容:{'start_time': '1598437714', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_xinwenhua_all', 'end_time': '1598437714'}  消息处理总量:1条
2020-08-26 at 18:28:39 | SUCCESS | 消息内容:{'end_time': '1598437720', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598437691', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-26 at 18:29:11 | SUCCESS | 消息内容:{'start_time': '1598437769', 'end_time': '1598437773', 'spider_name': 'caijing_cs_shichang', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:4条
2020-08-26 at 18:29:20 | SUCCESS | 消息内容:{'end_time': '1598437725', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598437725', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-08-26 at 18:29:21 | SUCCESS | 消息内容:{'start_time': '1598437776', 'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1598437776'}  消息处理总量:1条
2020-08-26 at 18:29:28 | SUCCESS | 消息内容:{'end_time': '1598437746', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598437725', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:35条
2020-08-26 at 18:29:30 | SUCCESS | 消息内容:{'end_time': '1598437770', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1598437770'}  消息处理总量:2条
2020-08-26 at 18:30:00 | SUCCESS | 消息内容:{'end_time': '1598437826', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598437826', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-08-26 at 18:30:03 | SUCCESS | 消息内容:{'start_time': '1598437826', 'end_time': '1598437826', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-26 at 18:30:05 | SUCCESS | 消息内容:{'end_time': '1598437815', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598437815', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-26 at 18:30:52 | SUCCESS | 消息内容:{'end_time': '1598437873', 'spider_name': 'caijing_cnstock_ssgs_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598437871'}  消息处理总量:4条
2020-08-26 at 18:31:16 | SUCCESS | 消息内容:{'start_time': '1598437884', 'end_time': '1598437884', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-08-26 at 18:31:27 | SUCCESS | 消息内容:{'end_time': '1598437905', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1598437903', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:4条
2020-08-26 at 18:31:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598437903', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598437894'}  消息处理总量:2条
2020-08-26 at 18:32:01 | SUCCESS | 消息内容:{'start_time': '1598437944', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs', 'end_time': '1598437944'}  消息处理总量:1条
2020-08-26 at 18:33:14 | SUCCESS | 消息内容:{'start_time': '1598438018', 'end_time': '1598438018', 'spider_name': 'caijing_cs_jigou', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-08-26 at 18:33:18 | SUCCESS | 消息内容:{'end_time': '1598438018', 'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1598438017', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-08-26 at 18:33:21 | SUCCESS | 消息内容:{'end_time': '1598438017', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598438007', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-08-26 at 18:34:01 | SUCCESS | 消息内容:{'end_time': '1598438063', 'start_time': '1598438063', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all'}  消息处理总量:1条
2020-08-26 at 18:34:04 | SUCCESS | 消息内容:{'end_time': '1598438052', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598438046', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:3条
2020-08-26 at 18:34:14 | SUCCESS | 消息内容:{'start_time': '1598438093', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'end_time': '1598438096'}  消息处理总量:6条
2020-08-26 at 18:34:16 | SUCCESS | 消息内容:{'end_time': '1598438044', 'spider_name': 'caijing_stockstar_zqyw', 'start_time': '1598438043', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
2020-08-26 at 18:34:25 | SUCCESS | 消息内容:{'end_time': '1598438090', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598438085'}  消息处理总量:0条
2020-08-26 at 18:34:56 | SUCCESS | 消息内容:{'start_time': '1598438115', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598438115'}  消息处理总量:2条
2020-08-26 at 18:35:32 | SUCCESS | 消息内容:{'end_time': '1598438122', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598438114', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:8条
2020-08-26 at 18:35:58 | SUCCESS | 消息内容:{'start_time': '1598438196', 'collection_name': 'sy_news_hangye_hc360_raw', 'spider_name': 'hangye_hc360_news', 'end_time': '1598438196'}  消息处理总量:1条
2020-08-26 at 18:36:14 | SUCCESS | 消息内容:{'start_time': '1598438163', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1598438163'}  消息处理总量:0条
2020-08-26 at 18:36:15 | SUCCESS | 消息内容:{'end_time': '1598438185', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598438185', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-26 at 18:36:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598438179', 'start_time': '1598438167', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:21条
2020-08-26 at 18:36:49 | SUCCESS | 消息内容:{'end_time': '1598438224', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598438214', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:8条
2020-08-26 at 18:36:52 | SUCCESS | 消息内容:{'start_time': '1598438214', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1598438214'}  消息处理总量:1条
2020-08-26 at 18:37:20 | SUCCESS | 消息内容:{'end_time': '1598438233', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1598438225', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
